symbol,direction,freshness,breakout_score,direction_confidence,deep_selection_tier,confirmation_available,confirmation_score,confirmation_label,price_return_1d,price_return_5d,realized_vol_20d_ann,normalized_5d_shock,distance_to_20d_high,distance_to_20d_low,distance_to_63d_high,distance_to_63d_low,follow_through_3d,confirmation_data_mode,confirmed_breakout_score,confirmed_breakout_rank
SAIL,UP,CONTINUING,84.43296383011025,65.9824468472338,adaptive,True,81.14215503591353,CONFIRMED,0.019019072913987634,0.15813428320308276,0.8536811761039472,1.3150600885576418,-0.009727571049898076,0.18097452904032374,-0.009727571049898076,0.6197296025977572,1.0,close_based,79.75561779527595,88.0
BCYC,DOWN,CONTINUING,86.1620431560871,63.84708109809593,core,True,79.68385254407536,CONFIRMED,-0.008174378955344674,-0.0911360796771652,0.43167646432588486,-1.4988122718184587,-0.1708427754877887,0.0,-0.17460312225629404,0.0,0.6666666666666666,close_based,79.75559356088534,89.0
OM,DOWN,NEW,83.99932900021157,59.06426704303888,core,True,86.43595701942115,CONFIRMED,-0.00636949639391915,-0.05740183096828344,0.33843633254790484,-1.2041040953767967,-0.2752613217261971,0.0,-0.40229884847475594,0.0,1.0,close_based,79.74330501453991,90.0
MLCO,DOWN,CONTINUING,91.82589754443048,77.0985829273224,not_selected,True,61.328436928848404,PARTIAL,-0.011775372725553734,-0.011775372725553734,0.25250182377278857,-0.33107425592045286,-0.05295143976669414,0.008317944096702945,-0.08319326074402311,0.05512569501090003,0.6666666666666666,close_based,79.73119643633424,91.0
RARE,DOWN,CONTINUING,84.70853442489505,66.72928439307486,not_selected,True,79.75035406638611,CONFIRMED,-0.43724841260500746,-0.43146230503152894,1.5508980212020993,-1.9750354066386113,-0.4462240168027799,0.0,-0.5837803054203904,0.0,0.3333333333333333,close_based,79.62523031097834,92.0
LXS.DE,DOWN,CONTINUING,88.71249538571084,68.88461535116231,not_selected,True,71.58557940022827,PARTIAL,-0.04873161312041996,-0.08182992398871813,0.37339487902068147,-1.5558189557348048,-0.09810127671034996,0.02739726875099402,-0.17486973814213425,0.02739726875099402,1.0,close_based,79.60884458315635,93.0
JHX,DOWN,CONTINUING,80.96495497297886,60.73096671688891,adaptive,True,89.64810682182627,CONFIRMED,-0.008130056086341875,-0.07160151178657015,0.3397916590132385,-1.495976414076931,-0.11797568572410677,0.0,-0.13642212939273957,0.10634789362592545,1.0,close_based,79.5231028764151,94.0
GRAB,DOWN,CONTINUING,84.4997080721187,68.88033260962125,not_selected,True,78.20283472902624,CONFIRMED,-0.028413589859118904,-0.044651787744235394,0.31280765546934675,-1.0133903085839764,-0.08296791677687154,0.0,-0.12951777913943963,0.048837926607032456,0.6666666666666666,close_based,79.48677097669146,95.0
CVC.AS,DOWN,CONTINUING,83.16213896620178,60.22270979244907,not_selected,True,86.14557040961031,CONFIRMED,-0.030325502012168104,-0.06955290882169718,0.27805892440795693,-1.775798674091564,-0.13863341480502278,0.0,-0.14990074117297703,0.09389327585953078,0.6666666666666666,close_based,79.4692825644738,96.0
AVGO,DOWN,CONTINUING,84.83602539476651,69.3845098095362,core,True,77.00128732094184,CONFIRMED,0.000707462374290424,-0.06825290845798715,0.33637705599008394,-1.4404893960827694,-0.08620874749057938,0.000707462374290424,-0.20630727039760743,0.000707462374290424,0.6666666666666666,close_based,79.39530085557304,97.0
XRAY,DOWN,CONTINUING,79.51215805614045,56.51748047549617,not_selected,True,94.40383369486814,CONFIRMED,-0.00764817623463665,-0.0878734613307276,0.3151373288494429,-1.9795804322428714,-0.0918635312948678,0.0,-0.27259987516022666,0.03489535301972002,1.0,close_based,79.3807252316299,98.0
NTSK,UP,CONTINUING,87.49747411361044,73.14352216668394,adaptive,True,69.87158953920651,PARTIAL,-0.010303285913099813,0.19571236998025832,0.8044886849501601,1.727084569868549,-0.010303285913099813,0.2807408085575811,-0.010303285913099813,0.982798209410906,0.6666666666666666,close_based,79.33891835190397,99.0
CTMX,DOWN,CONTINUING,92.6850652131106,80.74502531108372,not_selected,True,56.085707984419905,PARTIAL,-0.05367233312652431,-0.09946239815376856,0.6369579466351848,-1.1085707984419906,-0.09946239815376856,0.04361366505354103,-0.1529709306559398,0.14334465129900287,1.0,close_based,79.31725006409802,100.0
ABR,DOWN,CONTINUING,84.37042826732603,66.15662673546292,core,True,79.51022747728184,CONFIRMED,0.0,-0.0813008311310306,0.35679200157225177,-1.6176894143948521,-0.13904762268066406,0.0,-0.13904762268066406,0.0,0.6666666666666666,close_based,79.26960772394017,101.0
DYN,DOWN,CONTINUING,85.91267180379658,66.7968509423192,not_selected,True,76.24062760483305,CONFIRMED,-0.02685370965155076,-0.03151172787376655,0.265322191632079,-0.8431675996241257,-0.0933532462994553,0.0,-0.0933532462994553,0.44437843295816837,0.6666666666666666,close_based,79.18789437181205,102.0
OWL,DOWN,CONTINUING,82.20550693045558,64.04368741868284,not_selected,True,84.08768148766733,CONFIRMED,-0.01821673331719187,-0.08734407064057592,0.3499681011350259,-1.7718225934802017,-0.1633986958659308,0.0,-0.19115324687690494,0.23216409487145007,0.6666666666666666,close_based,79.13779539526456,103.0
0RCO.IL,DOWN,CONTINUING,85.2735172030479,60.3461238032534,core,True,80.7926897003893,CONFIRMED,-0.002765040146610942,-0.06035611183472933,0.252072521494112,-1.6998516342620815,-0.08498944022421706,0.0,-0.21137029998269896,0.0,0.6666666666666666,close_based,78.94379027229142,104.0
EQT,DOWN,NEW,79.9623273801251,58.625138109996655,not_selected,True,90.67184357486292,CONFIRMED,-0.0016914142855933845,-0.036284470949854764,0.1510231061988311,-1.7056607860597364,-0.04717490705139438,0.0,-0.04717490705139438,0.09082123469520997,1.0,close_based,78.90774438452075,105.0
O,DOWN,NEW,78.31638022231174,55.14540680613285,not_selected,True,94.90805176583409,CONFIRMED,-0.009448310595004616,-0.03785646273290233,0.10654089180632281,-2.5225452879548302,-0.06652160086796866,0.0,-0.09936279685878657,0.0,1.0,close_based,78.65968700213267,106.0
NEOG,UP,NEW,80.33969235473994,56.25364469415113,adaptive,True,90.68652027775525,CONFIRMED,0.02448981148856033,0.05285235825575518,0.28272091341287026,1.3271551696328552,0.0,0.08564011550018535,0.0,0.42129108710880714,1.0,close_based,78.62653119952677,107.0
IVZ,DOWN,NEW,78.82171457893605,55.12170935804422,adaptive,True,93.89374350186661,CONFIRMED,-0.022742064565422937,-0.06263634214161073,0.26515931120814984,-1.677006607429614,-0.0969679170345179,0.0,-0.0969679170345179,0.1705136323799752,1.0,close_based,78.60332221163685,108.0
LEGN,DOWN,CONTINUING,96.49204996938224,85.8812124647028,not_selected,True,43.86692554458589,UNCONFIRMED,-0.029107932117012014,-0.08495575415424328,0.5646047260606156,-1.068227019175055,-0.08495575415424328,0.11482486014661197,-0.4299889470509908,0.11482486014661197,0.6666666666666666,close_based,78.58234514100744,109.0
ARHS,DOWN,CONTINUING,91.09340168996395,74.60127800544235,not_selected,True,60.09518392401609,PARTIAL,0.008373283657090225,-0.05704690147039737,0.7384961137794298,-0.5484021066818418,-0.15952138289054985,0.008373283657090225,-0.15952138289054985,0.3553055610177178,0.6666666666666666,close_based,78.49551162327528,110.0
PETS,DOWN,CONTINUING,84.54915737590773,59.635751638604106,core,True,80.59050170956412,CONFIRMED,-0.012345667202249944,-0.06432749231065238,0.30045605067579406,-1.5199557175855798,-0.15343913441692691,0.0,-0.21951216533735707,0.0,0.6666666666666666,close_based,78.37887952854392,111.0
TW.L,DOWN,NEW,82.70867059657515,64.77429429247725,not_selected,True,80.22588753311126,CONFIRMED,-0.01518862566044632,-0.013012510390203347,0.2118257048993646,-0.43611165897035553,-0.0724503955129866,0.0,-0.0724503955129866,0.07486626630706517,1.0,close_based,78.37696041671641,112.0
FTNT,UP,CONTINUING,86.94461686676527,71.16135707043173,adaptive,True,68.78686465507141,PARTIAL,-0.003480831129099027,0.09254549636679332,0.5893225056815353,1.114852804284463,-0.0058455522281029015,0.13913397387396476,-0.0058455522281029015,0.19168867073546547,0.6666666666666666,close_based,78.34063924399041,113.0
ARVN,DOWN,CONTINUING,80.83716647255561,55.15363746339573,not_selected,True,89.17732754816923,CONFIRMED,-0.005707784181330444,-0.09176226281951072,0.43742745051951437,-1.4892696851280827,-0.10020663599671176,0.0,-0.10020663599671176,0.22849081109931602,1.0,close_based,78.20250899340772,114.0
CG,DOWN,CONTINUING,91.14360197249368,78.55155424113164,not_selected,True,56.3593503856356,PARTIAL,-0.016335052969568054,-0.043185963033104735,0.36551202241517866,-0.838795729209574,-0.0798291949985902,0.009239370363491206,-0.0798291949985902,0.16747238976909595,0.3333333333333333,close_based,78.18991695016385,115.0
OMDA,DOWN,CONTINUING,82.19305069646938,58.65126129638413,not_selected,True,83.8501093212754,CONFIRMED,-0.0259112929612052,-0.09653763770008705,0.42310138833819927,-1.6198227161074534,-0.09653763770008705,0.0,-0.11244495765021978,0.2970760123029561,0.6666666666666666,close_based,77.98181040389413,116.0
SRRK,DOWN,NEW,83.51069368320995,61.35859980954729,not_selected,True,79.81163960918678,CONFIRMED,-0.06424835558734054,-0.06289541373158591,0.45508514431621433,-0.9811639609186795,-0.13640909920919375,0.0,-0.13640909920919375,0.1380596336969715,0.6666666666666666,close_based,77.97055868627046,117.0
IDIA.SW,DOWN,CONTINUING,83.4358337544648,60.08748833393664,not_selected,True,80.42931345710983,CONFIRMED,-0.028037456630912616,-0.12135182963363378,0.6902881607396891,-1.2480476649086092,-0.1500743277889146,0.011494178244337183,-0.16981133511846225,0.4328656419366326,1.0,close_based,77.86420858115267,118.0
GEM.L,UP,CONTINUING,87.90602214589046,65.12857611919729,core,True,69.40959064679988,PARTIAL,0.0,0.2068965120349584,0.9136576367325433,1.6076257313466562,0.0,0.2280702165325974,-0.14634144355823797,0.27272727272727293,0.3333333333333333,close_based,77.80160349082465,119.0
CANTA.ST,DOWN,CONTINUING,86.90915781644655,66.9497780102227,core,True,69.78655240097527,PARTIAL,-0.0006329409511890427,-0.05899879540360797,0.6598421307127248,-0.6347728909110433,-0.24377396960186037,0.0,-0.2776761584377542,0.0,0.6666666666666666,close_based,77.78050023056039,120.0
AT1.DE,DOWN,CONTINUING,82.53935886812573,60.49813965446526,core,True,81.11098396121929,CONFIRMED,-0.01111108491450108,-0.049652976225671,0.2213396457542977,-1.5925803142135788,-0.1333982054764309,0.0,-0.25647453621910765,0.0,0.6666666666666666,close_based,77.7026025533217,121.0
MBC,DOWN,CONTINUING,96.82120011161106,86.52435984607426,not_selected,True,39.6812855709843,FALSE_BREAKOUT_RISK,-0.023204423615588943,-0.05756929160604951,0.5463522326880167,-0.7480548301719483,-0.06751048740003018,0.08466264617838704,-0.14091349024689603,0.08466264617838704,0.6666666666666666,close_based,77.61985769631568,122.0
UMI.BR,DOWN,NEW,83.33747937127202,59.15026104753758,not_selected,True,80.31882529261652,CONFIRMED,-0.04103479362904727,-0.04951373995047803,0.3406518408054928,-1.0318825292616527,-0.093591879326262,0.0,-0.11230385592351078,0.11572389669237837,0.6666666666666666,close_based,77.59443948292848,123.0
AVTR,UP,NEW,79.66966308510942,58.18608313784616,adaptive,True,86.82279427983684,CONFIRMED,0.011010367934849663,0.04905910864394891,0.2988443268002791,1.1654399624028573,0.0,0.11819481475798699,0.0,0.669518611744004,1.0,close_based,77.51888645407499,124.0
OKTA,UP,CONTINUING,90.33928752988425,77.37313469088653,core,True,56.06547347079447,PARTIAL,-0.012234192010451395,0.08903548185097221,1.1542710215958858,0.547609014834802,-0.012234192010451395,0.4403184613589073,-0.012234192010451395,0.6643368764827808,0.6666666666666666,close_based,77.46391274435777,125.0
HAFN,UP,CONTINUING,82.80593315134027,61.27439350032976,adaptive,True,79.25096929887873,CONFIRMED,0.024261656858306946,0.060043689945065815,0.3589918825035139,1.1874026489160914,0.0,0.3213340529830184,0.0,0.5650557720817024,0.6666666666666666,close_based,77.43313606539971,126.0
PNIX.AQ,DOWN,CONTINUING,89.50825402874895,67.18478405834306,core,True,63.91092051863202,PARTIAL,0.0,-0.07692300638503324,0.5162795275983957,-1.0577587185298696,-0.24999998137354884,0.0,-0.31428568703787674,0.0,0.3333333333333333,close_based,77.36435998163269,127.0
ACP,DOWN,CONTINUING,81.00254173213715,55.18421410269655,not_selected,True,85.70461282438657,CONFIRMED,-0.014227676946319434,-0.0471513243144599,0.164603508352207,-2.033621270766136,-0.052792506516762705,0.0,-0.05855929361497236,0.0,0.6666666666666666,close_based,77.24949753392386,128.0
KR,UP,CONTINUING,82.62203501246992,63.92221668026247,not_selected,True,76.73422229312683,CONFIRMED,0.005668134187182483,0.028455993081681674,0.19602401978328066,1.030575287036849,-0.008970917647739496,0.05158279040319336,-0.0889857512046126,0.061619541810958633,1.0,close_based,77.1157275302255,129.0
NNN,DOWN,NEW,81.28704431789785,57.39036223355071,not_selected,True,82.85821791952587,CONFIRMED,0.00045611079725516035,-0.028995160788897634,0.10130316937313458,-2.0319721755486735,-0.05330170937785783,0.00045611079725516035,-0.10380370716170295,0.00045611079725516035,0.6666666666666666,close_based,76.97905998151683,130.0
EIKN,DOWN,NEW,93.8888920206828,78.39184040012404,not_selected,True,47.84558978902731,UNCONFIRMED,-0.04687507761021148,-0.035996557394906814,0.898057083082185,-0.28455897890273124,-0.12509965136555146,0.19999999999999996,-0.15862073703019386,0.3133971283678765,1.0,close_based,76.9764910270744,131.0
CABO,DOWN,CONTINUING,92.93641736788372,75.89801121118256,core,True,51.044426464823346,UNCONFIRMED,0.01663990269757254,-0.10406806618301456,1.4646359286070996,-0.5044325108128069,-0.3356716807434258,0.01663990269757254,-0.6463778930464609,0.01663990269757254,0.6666666666666666,close_based,76.96113886562537,132.0
DNO.OL,UP,CONTINUING,81.74714740491842,60.12582559293679,adaptive,True,80.14793435096617,CONFIRMED,0.011788802641623963,0.040042162656042324,0.19143095779114772,1.4849800577362182,0.0,0.11588463398368987,0.0,0.25266523358920545,0.6666666666666666,close_based,76.94311912633643,133.0
PAL,DOWN,CONTINUING,83.71403815247288,59.89933862047159,core,True,76.9394371205625,CONFIRMED,-0.01851854940646036,-0.05357142519248048,0.36153136873817776,-1.0519678886152457,-0.11829942412877181,0.0,-0.3772845853857252,0.0,0.6666666666666666,close_based,76.9187179364995,134.0
STLA,DOWN,NEW,77.72075851348458,55.18358500678367,core,True,89.92122690796049,CONFIRMED,-0.037182006312353355,-0.06994326809588014,0.4778684257744722,-1.0390892522568271,-0.1151078908403097,0.0,-0.239567196933679,0.0,1.0,close_based,76.87346433048717,135.0
DCH,DOWN,CONTINUING,85.80021057581737,67.24314689795972,not_selected,True,67.50553191514348,PARTIAL,-0.03549382999945916,-0.10586549289683156,0.5907628899703711,-1.2722032061686872,-0.1071428571428571,0.027960539214994196,-0.1071428571428571,0.2278978020899145,1.0,close_based,76.60039424204368,136.0
BBWI,DOWN,CONTINUING,84.5745497286621,67.70661949365717,core,True,69.05334874779277,PARTIAL,0.0005980998380692437,-0.05533594539231501,0.6193347105032274,-0.6343036079114895,-0.14249106376380782,0.0005980998380692437,-0.2807609028460304,0.0005980998380692437,0.6666666666666666,close_based,76.54460338740031,137.0
MP,DOWN,CONTINUING,90.54246383569792,78.64507854711651,not_selected,True,51.75935516374332,UNCONFIRMED,-0.049127524498589925,-0.06527890455868712,0.6856190240052366,-0.6759355163743331,-0.06714304842567176,0.2803376111485223,-0.223006606755922,0.47322843349300325,1.0,close_based,76.52805417639526,138.0
KLAC,DOWN,CONTINUING,90.35580308631803,79.64568000807502,not_selected,True,51.39353075371045,UNCONFIRMED,-0.007529255246120137,-0.11128588732010236,0.6692332967487997,-1.1805321546023755,-0.11614067797237415,0.09330785981125533,-0.38328168411783337,0.09330785981125533,1.0,close_based,76.52509677088716,139.0
NKE,DOWN,CONTINUING,78.67424057503773,57.197866079521226,not_selected,True,85.80370952986274,CONFIRMED,-0.03609377752906329,-0.0676822742588834,0.2920108663701493,-1.6454746608352206,-0.091626587433,0.0,-0.16379144049805838,0.0,0.6666666666666666,close_based,76.51780636238193,140.0
DQ,DOWN,CONTINUING,86.49668615139984,66.06466175029531,core,True,66.42855082782589,PARTIAL,0.004440514184592459,-0.06141076841535187,0.5646770473590074,-0.7720753103443039,-0.24499327334904197,0.004440514184592459,-0.24499327334904197,0.004440514184592459,0.6666666666666666,close_based,76.38984067410675,141.0
DOM.ST,DOWN,CONTINUING,85.7152015379946,64.10869742803011,core,True,69.0346867813689,PARTIAL,0.005570980816359317,-0.055797761850317706,0.344322867688506,-1.150445846507653,-0.09144296523585116,0.005570980816359317,-0.21464829922662476,0.005570980816359317,0.6666666666666666,close_based,76.389746289014,142.0
PAX,DOWN,CONTINUING,85.5450133360782,64.8114152619667,not_selected,True,68.24198806350923,PARTIAL,-0.015030952253466512,-0.01763666724638402,0.2626949052403889,-0.47662864466491645,-0.05432932123564782,0.0027003319147249627,-0.05432932123564782,0.058028577396224135,0.6666666666666666,close_based,76.20738613948521,143.0
UPST,DOWN,CONTINUING,79.76447240739238,57.33569479697138,not_selected,True,81.82981898761516,CONFIRMED,-0.017808208726856734,-0.04048173667382893,0.5198415028844109,-0.5528450866472367,-0.07751688117027888,0.0,-0.19753780195104576,0.07819548473221216,1.0,close_based,75.898320859375,144.0
GVR.IR,DOWN,CONTINUING,84.88863304106367,62.71401956300855,not_selected,True,69.65719809313839,PARTIAL,0.013129089830587137,-0.07028110507872742,0.24894223364676293,-2.0042655782392145,-0.07214422308411794,0.013129089830587137,-0.0974658847652855,0.013129089830587137,0.6666666666666666,close_based,75.88427986107506,145.0
UTG,DOWN,CONTINUING,82.1774416350358,56.79262109891612,core,True,77.83568788457809,CONFIRMED,0.005277739630805023,-0.061462724641489164,0.17872346937775654,-2.441436822584338,-0.07489776035723983,0.005277739630805023,-0.14075376082481916,0.005277739630805023,0.6666666666666666,close_based,75.79795140267456,146.0
ALAB,DOWN,CONTINUING,90.14928015170828,76.50255532659168,not_selected,True,50.811711261048465,UNCONFIRMED,-0.04752179446254401,-0.09341279774024414,1.141084006490988,-0.5811711261048471,-0.20087378471198236,0.1572835054717856,-0.40163969279231804,0.1572835054717856,1.0,close_based,75.61866451948701,147.0
CFR.SW,DOWN,NEW,84.70247811361452,62.39502092844086,not_selected,True,69.10564285726176,PARTIAL,-0.009439051011927657,-0.02701989988617548,0.25416923415907483,-0.7547029080219828,-0.06109413003140218,0.003826165399938297,-0.08540841082981898,0.029716779431409712,0.6666666666666666,close_based,75.56193609967396,148.0
MRL.MC,DOWN,CONTINUING,84.24460219173434,61.972622755786965,not_selected,True,70.1183625851019,PARTIAL,-0.011026867325172995,-0.01374569117823743,0.19725172048518375,-0.49472180309064206,-0.06453714219495288,0.0,-0.08888886466858881,0.0,0.6666666666666666,close_based,75.55233442255513,149.0
YIT.HE,UP,CONTINUING,89.80867495227486,70.05848848529412,adaptive,True,55.3235222440145,PARTIAL,0.01615078939013559,-0.010484917759652879,0.487364799668599,-0.15273062813118327,-0.010484917759652879,0.2458746306970927,-0.010484917759652879,0.5252526225563059,0.6666666666666666,close_based,75.5130918464006,150.0
WEN,DOWN,NEW,82.32896723461353,62.98407348434336,not_selected,True,72.45169075699648,CONFIRMED,-0.009198445523423415,-0.08827091360380013,0.8261541551763832,-0.7585283169759257,-0.16621366767200696,0.0,-0.16621366767200696,0.23243618621544315,0.6666666666666666,close_based,75.49680554127438,151.0
CABA,DOWN,CONTINUING,92.18597258783922,82.45363356575619,not_selected,True,42.98359799369994,UNCONFIRMED,-0.04912276181414288,-0.018115924814873563,0.4229347097378684,-0.3040902174688453,-0.04912276181414288,0.03435120477827258,-0.2924281743784807,0.03435120477827258,0.6666666666666666,close_based,75.47879240518083,152.0
WBD.MI,DOWN,CONTINUING,94.1083623088673,83.48373626593268,not_selected,True,39.08796348688236,FALSE_BREAKOUT_RISK,0.006363608482456096,-0.03822765307466747,0.22969453714623334,-1.1815231567291704,-0.05141393242927683,0.05128207160165221,-0.1324451618593061,0.05128207160165221,0.6666666666666666,close_based,75.47731745368489,153.0
ARAMI.PA,DOWN,CONTINUING,87.95113193996113,64.79030914032283,core,True,61.77757324746535,PARTIAL,0.011093529682433267,-0.08464844957111672,0.23285640626248091,-2.5807508887545714,-0.18205128738082277,0.011093529682433267,-0.26242769990723447,0.1173380160801849,0.3333333333333333,close_based,75.46689977228473,154.0
DELL,UP,NEW,83.86410800547,66.48816963475171,adaptive,True,67.44811016801724,PARTIAL,0.03639301559551478,0.05238669411927832,0.8815176595970501,0.4218958410305542,-0.007051067628427554,0.32538818359375,-0.007051067628427554,0.5238879875142457,0.6666666666666666,close_based,75.46412098009051,155.0
RBRK,UP,CONTINUING,82.44470771350967,61.92897786476613,adaptive,True,72.73823955223034,CONFIRMED,0.013809756282296082,0.18194104613412954,0.9371792047838667,1.378235119928877,-0.019061795459932696,0.21154069830662658,-0.019061795459932696,0.5161757162887688,1.0,close_based,75.42962129537716,156.0
AAPL,UP,CONTINUING,79.72285525991956,59.38326129918294,core,True,78.73365379707994,CONFIRMED,0.0032293334219983816,0.05413207180331181,0.23119740419220577,1.662214106936757,-0.0020114775344236557,0.07454338808345562,-0.02171043685644991,0.2091466069353909,0.6666666666666666,close_based,75.35817602892035,157.0
STWD,DOWN,NEW,80.36668793818058,58.472964087866266,not_selected,True,78.20989599157309,CONFIRMED,-0.0093387298545472,-0.03621860485592898,0.19303641778395336,-1.3320107682481888,-0.05762305203718798,0.0,-0.08133413287958746,0.0,0.6666666666666666,close_based,75.34090558413547,158.0
REPL,DOWN,CONTINUING,81.80267479253061,59.57234405234161,adaptive,True,74.81343094736619,CONFIRMED,-0.0053721946476400495,-0.10311417237270804,0.5506650427498592,-1.329370756811963,-0.18898620717148784,0.003095972261363933,-0.18898620717148784,1.4224299568538123,0.6666666666666666,close_based,75.25983549094349,159.0
KEY,DOWN,NEW,78.05025141910562,55.52378181103504,adaptive,True,83.71381561073025,CONFIRMED,-0.045161355535925374,-0.04647953291111262,0.24061279467826033,-1.3713815610730251,-0.06582511143972314,0.0,-0.12803499210810543,0.0,0.6666666666666666,close_based,75.2440267549789,160.0
KKR,DOWN,NEW,82.98062382665088,63.39737124376621,not_selected,True,70.20540324557442,PARTIAL,-0.022196115357165258,-0.054194676771074035,0.29207643921480414,-1.3172717352713543,-0.09469490468195207,0.0,-0.1326973343174127,0.12649009280531298,0.3333333333333333,close_based,75.231407135751,161.0
NBIS,DOWN,CONTINUING,93.83213550126536,86.92094464260433,not_selected,True,35.93441581478841,FALSE_BREAKOUT_RISK,-0.015606494888730449,0.06608744170466085,0.7885757798711569,0.5949641179944929,-0.19133531772329715,0.12533833119740367,-0.21674979546016304,0.5149777439105367,1.0,close_based,75.08058142359006,162.0
DXC,UP,CONTINUING,83.43212191899501,62.61958523716914,not_selected,True,69.17149129247562,PARTIAL,-0.006600653833452097,0.07404102773252585,0.41343857765688724,1.2713839035654895,-0.006600653833452097,0.14666666303362175,-0.006600653833452097,0.4629405384610037,0.6666666666666666,close_based,74.99142539467402,163.0
DINO,UP,NEW,80.24437884680813,56.84399988261272,adaptive,True,77.09899580324172,CONFIRMED,0.015322950741230468,0.05391161331569938,0.3413664280970578,1.1211837346369988,0.0,0.22918463891537533,0.0,0.7779297510539676,0.6666666666666666,close_based,74.62068814089912,164.0
OVS.MI,DOWN,NEW,87.80648831981009,66.57459706581464,not_selected,True,57.94355153629221,PARTIAL,-0.004132247037895498,-0.012295050891423576,0.1623554711497968,-0.537624028281646,-0.06877893496980114,0.0016625484794363654,-0.06877893496980114,0.09987778498339561,0.3333333333333333,close_based,74.60122903395563,165.0
UMAC,DOWN,CONTINUING,89.64168715234959,75.28549329923962,not_selected,True,48.84907258131592,UNCONFIRMED,-0.018891210867140185,-0.15583038750181133,1.5016361574549084,-0.7367204103459223,-0.29859076845538923,0.16479761692088846,-0.29859076845538923,0.43569713136589083,1.0,close_based,74.53266401041749,166.0
MOMO,DOWN,CONTINUING,81.62734149995552,56.88016779714361,core,True,74.15204774755976,CONFIRMED,-0.008048282402741247,-0.04826254986193357,0.3615258406267216,-0.9477334013769577,-0.14558061618104345,0.0,-0.2061191951603102,0.0,0.6666666666666666,close_based,74.43531863367441,167.0
MGM,DOWN,NEW,83.62310581364768,62.790603458193175,not_selected,True,66.80279174276595,PARTIAL,-0.011274686472430129,-0.004632776389276172,0.20680714196450337,-0.1590343997360922,-0.06014872980263031,0.0,-0.15229823663751552,0.0,0.6666666666666666,close_based,74.41051112129226,168.0
CX,DOWN,CONTINUING,78.60547169418862,55.53668616565586,not_selected,True,79.69729111197879,CONFIRMED,-0.022450868151442815,-0.052583856550087016,0.29575662994245056,-1.262214642007166,-0.05940592869554606,0.0,-0.20229011412496456,0.0,0.6666666666666666,close_based,74.31926041381912,169.0
NVO,DOWN,NEW,81.65220730467345,62.54913182373764,not_selected,True,69.66463396205495,PARTIAL,0.008822871390939513,-0.0675965196207241,0.3091702905474347,-1.5521791660950284,-0.10706944309104305,0.008822871390939513,-0.14735092545958572,0.018875230920996744,0.6666666666666666,close_based,74.23532020570073,170.0
ASM,DOWN,CONTINUING,91.90091136554794,80.82117761044509,not_selected,True,39.620222174789255,FALSE_BREAKOUT_RISK,-0.0326087287502157,-0.05066668192545576,0.6146472464663224,-0.5852100716419975,-0.07891334178644915,0.04245973134589276,-0.07891334178644915,0.3510436264379875,0.6666666666666666,close_based,74.00075785729976,171.0
AALB.AS,DOWN,CONTINUING,82.58200748974589,57.11549306931844,adaptive,True,70.79151390807084,PARTIAL,0.00947633622381483,-0.05772810975530707,0.23649391882376752,-1.7329364141211305,-0.07664234942191761,0.00947633622381483,-0.10204086295421377,0.051975052593354665,0.6666666666666666,close_based,73.95155653115789,172.0
VAR.OL,UP,CONTINUING,85.54479125682644,69.46792920568762,adaptive,True,57.59875855249901,PARTIAL,-0.0003671156008026033,0.02638518045509075,0.21280234900862122,0.8802355804304036,-0.005115136744767157,0.1252065571806551,-0.005115136744767157,0.3947444983922157,0.3333333333333333,close_based,73.94560903530045,173.0
DDD,DOWN,CONTINUING,82.50724882073393,60.42868265024876,adaptive,True,68.60215063694417,PARTIAL,0.0,-0.07100591757714814,0.4634112911659693,-1.087785338337355,-0.09248552881929328,0.006410326948300238,-0.17585297846135284,0.2661290648204353,0.6666666666666666,close_based,73.92000613149997,174.0
BEM.L,DOWN,CONTINUING,95.84125348448826,78.19843640925711,core,True,34.22897840568232,FALSE_BREAKOUT_RISK,0.0714285714285714,-0.31818181818181823,1.1747201430144023,-1.9228978405682322,-0.31818181818181823,0.0714285714285714,-0.31818181818181823,0.25,0.3333333333333333,close_based,73.82900754580025,175.0
EXE,DOWN,NEW,81.86640684244709,59.911714275122016,not_selected,True,69.58893831125194,PARTIAL,0.008886529095234685,-0.04032996217548457,0.18457119189826662,-1.5512406118788067,-0.05751150036945096,0.008886529095234685,-0.05751150036945096,0.09023743082470492,0.6666666666666666,close_based,73.79222776962352,176.0
RWT,DOWN,CONTINUING,91.64999338751852,76.68682624417242,not_selected,True,41.86814114317554,UNCONFIRMED,0.07887323243682798,-0.15077611322968243,0.6345715329374132,-1.6868141143175541,-0.20703934074448205,0.07887323243682798,-0.26487525994946803,0.07887323243682798,0.6666666666666666,close_based,73.7228042855464,177.0
AMG.AS,DOWN,CONTINUING,92.37384436406364,73.9242345348852,not_selected,True,42.42301545504016,UNCONFIRMED,-0.019171330745457182,-0.07951247370615233,0.5181372447067675,-1.0894460330797298,-0.07951247370615233,0.18725872584831205,-0.24175547055444757,0.1970487402618053,0.6666666666666666,close_based,73.6986737255209,178.0
DEVO.L,DOWN,CONTINUING,88.23040999498306,66.81046236942164,core,True,53.90587563416091,UNCONFIRMED,0.0,-0.17910447761194026,0.7579262097919274,-1.677624600453135,-0.19117647058823528,0.0185185185185186,-0.65625,0.12704919794816183,0.3333333333333333,close_based,73.64906016162413,179.0
