symbol,region,name,type,exchange,currency,financial_currency,country,sector,industry,accounting_model,security_id,economic_company_id,primary_ticker,is_delisted,market_cap_vendor,shares_outstanding,company_shares_outstanding,net_income_ttm,operating_income_ttm,cfo_ttm,gross_profit_ttm,total_assets,total_equity,tangible_equity,cash_total,debt_total,net_payout_ttm,dividends_paid_ttm,sbc_ttm,profit_margin,operating_margin,roa,roe,roic,gross_profitability,cash_conversion,interest_coverage,earnings_stability,asset_turnover,revenue_growth_yoy,earnings_growth_yoy,revenue_ttm,ebitda,fcf_ttm,fcf_margin,net_debt,net_debt_ebitda,net_debt_change_1y,share_count_change_1y,sbc_yield,shareholder_yield,forward_pe,trailing_pe,price_sales,price_book,price_tangible_book,enterprise_value,ev_ebitda,ev_ebit,ev_revenue,earnings_yield,forward_earnings_yield,ebit_yield,fcf_ev_yield,cfo_yield,dividend_yield,net_cash_yield,peg_ratio,forward_pe_to_growth,current_ratio,quick_ratio,debt_to_equity,accrual_ratio,fcf_to_net_income,altman_z_score,beta,short_percent,eps_revision_7d,eps_revision_30d,eps_revision_90d,revision_breadth_7d,revision_breadth_30d,estimate_growth,estimate_dispersion,analyst_count,revenue_estimate_growth,revenue_estimate_dispersion,long_term_growth_estimate,revision_freshness_signal,filing_date,filing_age_days,fundamentals_age_days,last_earnings_surprise,last_earnings_date,next_earnings,days_to_earnings,sec_cik,sec_latest_form,roa_rank_hint,roe_rank_hint,earnings_growth_yoy_rank_hint,quality_rank_fallback_source,estimate_growth_fallback_source,revision_history_fallback_source,price_native,price_eur,history_days,ret_5d,ret_eur_5d,ret_20d,ret_eur_20d,ret_63d,ret_eur_63d,ret_126d,ret_eur_126d,ret_252d,ret_eur_252d,mom_12_1,mom_eur_12_1,dist_sma_20,dist_sma_50,dist_sma_200,sma200_slope_20d,rsi14,volatility_20d,volatility_63d,max_drawdown_252d,median_turnover_eur_20d,volume_ratio_20_60,distance_52w_high,pullback_from_10d_high,pullback_from_20d_high,risk_adj_mom_126d,relative_20d,relative_63d,relative_126d,relative_252d,earnings_reaction_1d,earnings_reaction_5d,earnings_reaction_20d,latest_price_date,price_business_days_lag,price_refresh_error,market_cap_eur,market_cap_source,fcf_yield,revenue_growth_yoy_rank_hint,fetch_error,ret_5d_rank,ret_20d_rank,ret_63d_rank,ret_126d_rank,ret_252d_rank,mom_12_1_rank,ret_eur_20d_rank,ret_eur_63d_rank,ret_eur_126d_rank,mom_eur_12_1_rank,relative_20d_rank,relative_63d_rank,relative_126d_rank,relative_252d_rank,risk_adj_mom_126d_rank,dist_sma_20_rank,dist_sma_50_rank,dist_sma_200_rank,sma200_slope_20d_rank,volume_ratio_20_60_rank,distance_52w_high_rank,rsi_setup_score,profit_margin_qrank,operating_margin_qrank,roa_qrank,roe_qrank,roic_qrank,gross_profitability_qrank,cash_conversion_qrank,interest_coverage_qrank,earnings_stability_qrank,asset_turnover_qrank,revenue_growth_yoy_qrank,earnings_growth_yoy_qrank,fcf_margin_qrank,net_debt_ebitda_qrank,share_count_change_1y_qrank,sbc_yield_qrank,shareholder_yield_qrank,net_debt_change_1y_qrank,forward_pe_vrank,ev_ebitda_vrank,price_sales_vrank,price_book_vrank,fcf_yield_vrank,eps_revision_7d_rank,eps_revision_30d_rank,eps_revision_90d_rank,revision_breadth_7d_rank,revision_breadth_30d_rank,estimate_growth_rank,revenue_estimate_growth_rank,long_term_growth_estimate_rank,estimate_dispersion_rank,revenue_estimate_dispersion_rank,last_earnings_surprise_rank,earnings_reaction_1d_rank,earnings_reaction_5d_rank,earnings_reaction_20d_rank,sector_ret_63d,sector_ret_126d,sector_ret_63d_rank,sector_ret_126d_rank,stock_vs_sector_63d,stock_vs_sector_63d_rank,estimate_confidence_score,information_freshness_score,quality_score,valuation_score,revisions_score_raw,revisions_score,reaction_score,sector_score,technical_short_score,technical_swing_score,technical_medium_score,technical_long_score,short_score,swing_score,medium_score,long_score,consensus_score,best_fit_horizon,data_confidence,risk_score,forward_pe_value_rank,trailing_pe_value_rank,ev_ebitda_value_rank,ev_ebit_value_rank,ev_revenue_value_rank,price_sales_value_rank,price_book_value_rank,price_tangible_book_value_rank,peg_ratio_value_rank,forward_pe_to_growth_value_rank,fcf_yield_value_rank,fcf_ev_yield_value_rank,cfo_yield_value_rank,earnings_yield_value_rank,forward_earnings_yield_value_rank,ebit_yield_value_rank,shareholder_yield_value_rank,dividend_yield_value_rank,net_cash_yield_value_rank,current_ratio_safety_rank,quick_ratio_safety_rank,interest_coverage_safety_rank,altman_z_score_safety_rank,net_debt_ebitda_safety_rank,debt_to_equity_safety_rank,net_cash_yield_safety_rank,cash_conversion_safety_rank,fcf_to_net_income_safety_rank,earnings_stability_safety_rank,fcf_margin_safety_rank,accrual_ratio_safety_rank,earnings_multiple_score,enterprise_multiple_score,cashflow_value_score,sales_asset_value_score,growth_adjusted_value_score,capital_return_value_score,undervaluation_score_raw,undervaluation_score,value_data_points,value_data_coverage,balance_sheet_safety_score,earnings_quality_score,value_safety_score,value_trap_risk_score,value_conviction_score,quality_value_score,deep_value_score,pullback_candidate,pullback_setup_score,pullback_opportunity_score,exclusion_reasons,excluded,event_watch,duplicate_of,market_regime_score,economic_company_group_size,score_change_1run,score_velocity_5run,score_velocity_20run,score_acceleration,rank_change,prev_rank,rank,value_rank,quality_value_rank,pullback_rank,short_score_pre_guard,technical_short_score_pre_guard,swing_score_pre_guard,technical_swing_score_pre_guard,medium_score_pre_guard,technical_medium_score_pre_guard,long_score_pre_guard,technical_long_score_pre_guard,deep_selection_tier,deep_selection_reason,entry_opportunity_score,entry_rank,entry_signal_label,entry_is_confluence,quality_component_coverage,revisions_component_coverage,valuation_component_coverage,technical_component_coverage,context_component_coverage,core_alpha_components_present,core_alpha_component_coverage,score_completeness,score_completeness_tier,fresh_score_change_1run_pct,fresh_velocity_5run_pct,fresh_acceleration_pct,fresh_rank_change_pct,fresh_new_exact,fresh_new_exact_bonus,fresh_opportunity_raw_score,fresh_opportunity_input_coverage,fresh_opportunity_score,fresh_opportunity_candidate,fresh_opportunity_rank,fresh_opportunity_reason,sector_neutral_alpha_score,sector_neutral_alpha_residual,consecutive_top10,consecutive_top25,signal_age_runs,persistence_label,breakout_momentum_inflection,breakout_change_pct,breakout_velocity_pct,breakout_acceleration_pct,breakout_revision_strength,breakout_quality_strength,breakout_sector_relative,breakout_pullback_recovery,breakout_revision_shock,breakout_quality_shock,signal_breakout_raw_score,signal_breakout_input_coverage,signal_breakout_score,signal_state,signal_breakout_candidate,signal_breakout_rank,dir_change,dir_velocity,dir_acceleration,dir_inflection,dir_sector,dir_pullback,breakout_direction_score,breakout_direction_coverage,direction_confidence,breakout_direction,direction_reason,bullish_breakout_strength,bullish_breakout_rank
META,US,META,Common Stock,NMS,USD,,United States,Unknown,Unknown,standard,TICKER:META,NAME:meta,META,False,1914858460669.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.496538,28.343136,,7.3318377,,,,,,,0.0465191185669059,,,,0.27,,,,,,,,,,,,0.000197331393194,0.0037627378844245,,,,0.1448783144429472,,,,,,,,,88.0,,,,,,,999862.0,999619.0,,yahoo_screener_sort_order,yahoo_screen_current_year_vs_ttm,persisted_yahoo_screen_eps_forward,751.6599731445312,660.8143532993762,358.0,0.1299333785788794,0.1399959052285111,0.3172005673444518,0.3496390247015422,0.3671116063642994,0.365542738986216,0.3751515266561853,0.3977279241237732,-0.0084798375205034,0.029849287057839,-0.2354418034811825,-0.2295513041119314,0.1380402699111109,0.2215757242340774,0.2018394802209664,0.005880673565642,71.38341516666115,0.5192324838556397,0.5071205163242746,-0.3077074625130459,10751128267.936253,1.180883503330484,-0.0333466901778527,0.0333466901778527,0.0333466901778527,0.7397679931692951,0.3221348573278395,0.3060247761215797,0.1762160050935635,-0.1950963785511335,,,,2026-09-25,1.0,,1683428678599.5105,yahoo_fast_info,,999388.0,,96.2888665997994,97.69076305220884,88.51963746223565,73.96149949341438,32.142857142857146,15.306122448979592,97.89156626506023,88.62034239677745,74.77203647416414,15.408163265306122,97.69076305220884,87.31117824773413,69.50354609929079,31.53061224489796,59.6757852077001,95.98393574297188,95.5778894472362,77.00915564598169,35.67787971457696,74.64788732394366,85.91836734693878,94.4663393333554,,,91.869918699187,78.51458885941645,,,,,,,61.18598382749326,,,,,,,,25.60706401766004,,,14.999999999999996,,79.45544554455446,70.01414427157002,,,,38.21656050955414,,,,,,,,,0.0751658659064344,0.189955560950886,50.0,50.0,0.2919457404578649,88.11681772406847,,78.0,72.10608098890229,23.03565455883336,65.02194372658597,64.69146096460108,,61.43504531722054,92.9193347363296,83.19988079512751,52.58490840330183,32.18329204725917,84.35219827063966,71.80730147604231,57.99245534615825,52.86634694476585,64.89987841110027,short,68.86363636363636,6.713475226420688,45.83333333333333,48.52941176470588,,,,,49.275362318840585,,,,,,,,45.83333333333333,,,8.771929824561402,,,,,,,,,,,,,,46.62629757785467,,,49.275362318840585,,8.771929824561402,36.84704674110264,44.67491770894844,5.0,0.2631578947368421,,,63.3676068631906,36.6323931368094,54.0646358044165,57.33909339042111,50.04125608227729,False,51.59557011009932,74.04036999430535,[],False,False,,82.01478612513655,1,8.45473597591375,2.708973459893096,1.0244806289616384,1.6844928309314575,254.0,349.0,95.0,,,,84.65125557011807,93.35345017105632,71.85551320848985,83.30287858717456,57.592079986905816,51.23191580996603,52.700544441811694,30.52526701771764,core,core,,,,,1.0,1.0,1.0,1.0,0.5,3,1.0,95.0,high,97.84537389100126,96.67994687915008,88.6178861788618,99.52741020793952,False,0.0,83.1037354226724,1.0,83.1037354226724,True,4.0,sharp_1run_rise,88.68868868868869,14.180528461151184,0.0,0.0,0,rotating,99.18616480162768,97.84537389100126,96.67994687915008,88.6178861788618,64.69146096460108,72.10608098890229,88.68868868868869,82.7323790962811,,,92.37308785089397,0.8800000000000001,92.37308785089397,Breakout,True,1.0,0.9712381703355331,0.7177511965011709,0.5874720832309182,0.9986011259016823,1.0,0.935210831322317,0.8569574443304155,1.0,85.69574443304155,UP,sector relative positive; momentum inflection positive; score change positive,90.36988482553824,1.0
BP,US,BP,Common Stock,NYQ,USD,,United States,Unknown,Unknown,standard,TICKER:BP,NAME:bp,BP,False,113704116224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.980514,21.124403,,7.819696,,,,,,,0.1113522009987401,,,,4.57,,,,,,,,,,,,0.0100402750091534,0.0980533745575851,,,,0.7027276515911183,,,,,,,,,,,,,,,,,,999932.0,yahoo_screener_sort_order,yahoo_screen_current_year_vs_ttm,persisted_yahoo_screen_eps_forward,44.150001525878906,38.81403260631028,358.0,-0.0096455874274155,-0.0008260695177617,0.042749205639301,0.0684287995294432,0.2036794116169624,0.2022980954509921,-0.0209253569299494,-0.0048515077112132,0.318502044456272,0.3694712844487151,0.2626547293338719,0.2723827878656983,-0.0091232234360669,0.0160578885177313,0.0869922285056594,0.0241262299626894,50.06898064011819,0.3028967318858687,0.3141944203342257,-0.2323423255356268,352492637.5279105,1.1178265227331,-0.059838109313824,0.059838109313824,0.059838109313824,-0.0666000271669051,0.0409246321557406,0.1427801325863558,-0.2263634267414229,0.1445256188397425,,,,2026-09-25,1.0,,99961837419.26093,yahoo_screen_market_cap,,999674.0,,46.63991975927783,76.00401606425703,75.83081570996978,22.0871327254306,62.34693877551021,56.83673469387755,78.81526104417671,75.62940584088619,23.2016210739615,56.42857142857143,72.59036144578313,70.89627391742196,19.45288753799392,61.93877551020408,22.593718338399192,52.00803212851406,58.79396984924623,50.76297049847406,59.42915392456677,65.59356136820925,74.59183673469387,85.20694192035458,,,,,,,,,,,77.35849056603774,94.79166666666666,,,,,,,70.41942604856511,,,14.07407407407407,,93.6881188118812,93.91796322489392,,,,74.01273885350318,,,,,,,,,0.0751658659064344,0.189955560950886,50.0,50.0,0.1285135457105279,75.32729103726082,,100.0,86.07507861635219,56.75994678202183,88.99575891586807,88.99575891586807,,57.59818731117825,68.4881974033225,58.41063096589569,43.72657448977618,58.10302065610608,71.15254456118659,68.35170568719286,68.03256498358472,73.20876224952495,69.75212512418972,long,72.3409090909091,4.482928628331705,85.36585365853658,46.57534246575342,,,,,19.76744186046512,,,,,,,,85.36585365853658,,,86.4406779661017,,,,,,,,,,,,,,73.95687977830625,,,19.76744186046512,,86.4406779661017,62.37197985329357,55.00889872602978,5.0,0.2631578947368421,,,82.58988914158665,17.410110858413347,67.84654247852,72.01062128941966,63.372163019813854,True,70.65160961491463,76.73839328348113,[],False,False,,82.01478612513655,1,7.517746925915269,2.7201791953049934,,,162.0,199.0,37.0,,,8.0,71.58575238371849,69.11704746828816,68.67793078435682,59.10756640074595,67.77984054928808,42.87254019456689,73.22630562045164,58.278454365373,core,core,55.99171791608562,8.0,pullback,False,1.0,1.0,1.0,1.0,0.5,3,1.0,95.0,high,97.71863117870724,96.94555112881808,,96.97542533081284,False,0.0,83.34169245246346,0.8600000000000001,83.34169245246346,True,3.0,sharp_1run_rise,95.7957957957958,19.032775174240623,0.0,0.0,0,rotating,78.22990844354018,97.71863117870724,96.94555112881808,,88.99575891586807,86.07507861635219,95.7957957957958,80.32299568811486,,,90.29956053729396,0.7600000000000001,90.29956053729396,Breakout,True,2.0,0.9544419863203909,0.7195573168620483,,0.863828563391244,1.0,0.8663713053747102,0.8753370560118345,0.82,87.53370560118346,UP,sector relative positive; score change positive; pullback recovery positive,89.4698040564608,2.0
AMV0.DE,EUROPE,AMV0.DE,Common Stock,XETRA,EUR,,,Unknown,Unknown,standard,TICKER:AMV0.DE,NAME:amv0 de,AMV0.DE,False,3681876480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8054256,,,0.422212,,,,,,,0.1469415814346717,,,,,,,,,,,,,,,,0.0,0.0,,,,1.3777254901960785,,,,,,,,,,,,,,,,,,999985.0,yahoo_screener_sort_order,yahoo_screen_current_year_vs_ttm,persisted_yahoo_screen_eps_forward,36.79999923706055,36.79999923706055,259.0,0.0236439069842064,0.0236439069842064,0.0193906036711126,0.0193906036711126,0.0222222010294597,0.0222222010294597,0.103779216215873,0.103779216215873,0.0337078880442025,0.0337078880442025,0.0203504065649882,0.0203504065649882,-0.0028451666997633,-0.005055852285516,-0.0473269050212882,-0.0033978454939508,49.95511031336769,0.3852081174640721,0.4389387379890986,-0.2845493295219103,6178345.384843826,1.2800014669631246,-0.2103004196985733,0.0186666870117186,0.0453955910410918,0.236432119642287,0.0475835428522339,0.026215510251548,-0.0730953355574812,-0.1027182818083929,,,,2026-09-25,1.0,,3681876480.0,yahoo_screen_market_cap,,,,77.93380140421263,67.67068273092369,38.16717019133938,38.297872340425535,37.142857142857146,31.93877551020408,63.15261044176707,38.26787512588117,37.5886524822695,31.020408163265305,74.19678714859438,47.12990936555892,36.98074974670719,40.0,34.751773049645394,57.73092369477912,44.82412060301508,21.46490335707019,25.891946992864423,83.29979879275655,32.6530612244898,84.86533094010306,,,,,,,,,,,,92.05426356589147,,,,,,,83.5016835016835,,,83.5897435897436,,47.15346534653465,41.58415841584159,,,,93.63057324840764,,,,,,,,,0.066901430620653,0.2100154268071863,50.0,50.0,-0.0446792295911933,38.87210473313193,,100.0,92.05426356589146,83.52303140181928,55.90844698886542,55.90844698886542,,46.66163141993958,67.19111578995735,39.800330465610905,32.7174482088034,30.98012608811568,65.46486950017236,51.62715062564084,60.42271966903977,74.49766591989508,62.94379458460607,long,71.31818181818183,6.19652632596585,90.1639344262295,,,,,,90.14084507042251,,,,,,,,90.1639344262295,,,,,,,,,,,,,,,,,90.16393442622952,,,90.14084507042254,,,90.15505390476528,59.75426410642071,3.0,0.1578947368421052,,,71.5442787794345,28.455721220565493,66.31102243075455,69.02089360460717,61.49188503580768,False,59.05441350162827,68.38771653683852,[],False,False,,77.75941602513795,1,5.4642316015777865,2.497987754309784,0.4077233778194518,2.090264376490332,194.0,320.0,126.0,,,,65.57878669367688,67.35647945794778,51.630878700998736,39.80829499023915,60.50189296496653,32.98499934676278,74.55305965185845,31.534063407749294,core,core,,,,,1.0,1.0,1.0,1.0,0.5,3,1.0,95.0,high,95.05703422053232,95.3519256308101,93.82113821138212,98.10964083175804,False,0.0,82.47921816878905,1.0,82.47921816878905,True,7.0,sharp_1run_rise,84.98498498498499,12.224444634656976,0.0,0.0,0,rotating,88.70803662258393,95.05703422053232,95.3519256308101,93.82113821138212,55.90844698886542,92.05426356589146,84.98498498498499,78.25317372874963,,,89.47669300918126,0.8800000000000001,89.47669300918126,Breakout,True,3.0,0.8777906706454804,0.6819030983947374,0.6837408979808783,0.9647585847642384,0.9995709995709997,0.8072335351071322,0.8283074902850743,1.0,82.83074902850743,UP,sector relative positive; momentum inflection positive; score change positive,87.48290981497911,3.0
HLUN-A.CO,EUROPE,HLUN-A.CO,Common Stock,Copenhagen,DKK,,,Unknown,Unknown,standard,TICKER:HLUN-A.CO,NAME:hlun a co,HLUN-A.CO,False,43307315200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.994963,,1.6079718,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999981.0,999968.0,999963.0,yahoo_screener_sort_order,,,43.650001525878906,5.839074513528046,356.0,0.0777778154538002,0.0777633979858654,0.0633374503566626,0.0632378802656654,0.1926230422316188,0.1924475509137866,0.3430769700270433,0.3422864491698272,0.2492309795163687,0.2472256592362272,0.1797159015477054,0.1780587311931472,0.0283897194856583,0.1073340693053628,0.2054455468198135,0.0262865647392125,62.29356749525358,0.3715015235595207,0.3766365663596859,-0.174157391164477,808331.4938729773,1.187229730421601,-0.0068259210888005,0.0056947606221067,0.0068259210888005,0.910896606091631,0.0914308194467867,0.1964408601358749,0.2117056571162436,0.0906361444175025,,,,2026-09-25,1.0,,5793233255.300649,yahoo_screen_market_cap,,999940.0,,92.07622868605816,82.0281124497992,74.01812688821752,69.90881458966565,57.6530612244898,49.18367346938776,78.1124497991968,73.91742195367573,68.4903748733536,47.6530612244898,85.7429718875502,79.15407854984893,73.15096251266465,58.16326530612245,67.47720364741642,79.91967871485943,86.53266331658291,77.72126144455747,61.87563710499491,75.55331991951711,94.43877551020408,100.0,,,89.375,83.26086956521739,,,,,,,69.8,85.27131782945736,,,,,,,,,,44.1025641025641,,,,,,,,,,,,,,,,0.066901430620653,0.2100154268071863,50.0,50.0,0.1257216116109658,74.62235649546828,,100.0,80.11697876643073,44.1025641025641,,,,57.38670694864048,86.90326525099945,78.6277537713489,64.4322631212287,57.82092247231454,82.56567552422008,72.68307223279508,65.7394049905468,63.838813589388025,69.21123861167095,short,62.840909090909086,4.443977902195931,,84.61538461538461,,,,,55.55555555555556,,,,,,,,,,,33.59375,,,,,,,,,,,,,,84.61538461538461,,,55.55555555555556,,33.59375,62.37053359449193,53.00498791769035,3.0,0.1578947368421052,,,75.27924195013046,24.720758049869545,61.72020760260455,64.9098535848093,57.45983872417838,False,35.17795115020986,,['insufficient median EUR turnover'],True,False,,77.75941602513795,1,6.127387068409959,3.2652110974089026,,,,,,,,,82.262758241612,86.5172900038053,72.36123679966607,78.10842841334528,65.4953250435912,63.80102187910212,63.73912261540576,56.96358009606698,adaptive,adaptive_momentum,,,,,1.0,0.0,1.0,1.0,0.5,2,0.6666666666666666,70.0,medium,96.07097591888466,98.53917662682603,,,False,0.0,79.84678800753132,0.7600000000000001,75.24845200549687,False,,sharp_1run_rise,94.994994994995,18.49188866172186,0.0,0.0,0,rotating,85.85961342828077,96.07097591888466,98.53917662682603,,,80.11697876643073,94.994994994995,,,,92.71835824628177,0.68,86.13696782590837,Breakout,True,7.0,0.9107400948991864,0.7962947763957989,,0.9457145216360499,1.0,,0.9027907999316939,0.74,90.27907999316939,UP,sector relative positive; momentum inflection positive; score change positive,87.37960147608668,4.0
SHEL,US,SHEL,Common Stock,NYQ,USD,,United States,Unknown,Unknown,standard,TICKER:SHEL,NAME:shel,SHEL,False,273189879808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.249048,10.5834255,,1.475718,,,,,,,0.1081192356229527,,,,3.27,,,,,,,,,,,,0.0016522365546957,0.1483401347668811,,,,0.2354933813156271,,,,,,,,,,,,,,,,999218.0,,999562.0,yahoo_screener_sort_order,yahoo_screen_current_year_vs_ttm,persisted_yahoo_screen_eps_forward,95.77999877929688,84.20402870140059,358.0,0.0131161185927795,0.0221383389606146,0.0560088423592073,0.0820149788966673,0.2625036278909236,0.261054806340957,0.0578943815901538,0.0752622451124975,0.3774723086291742,0.4307211579401495,0.2906338791786829,0.3005775016339145,0.0119119875007942,0.0470172885660675,0.1477172103678301,0.0274729401709357,58.142001735799845,0.2212081931116688,0.2238972670091928,-0.1797772633407529,482116809.70209646,1.0058499950872428,-0.0320363644943156,0.0320363644943156,0.0320363644943156,0.2585756510720463,0.0545108115229646,0.2015368434763207,-0.1462496739177121,0.2057754923311769,,,,2026-09-25,1.0,,240172152573.2293,yahoo_screen_market_cap,,999641.0,,71.81544633901706,79.81927710843374,82.67875125881167,32.92806484295846,67.3469387755102,59.693877551020414,82.2289156626506,82.4773413897281,33.53596757852077,59.591836734693885,76.20481927710844,79.8590130916415,28.57142857142857,65.61224489795919,36.57548125633232,70.48192771084338,71.4572864321608,66.63275686673448,63.608562691131496,45.97585513078471,86.42857142857143,100.0,,,66.12466124661248,,,,,,,,74.93261455525607,72.91666666666666,,,,,,,69.5364238410596,,,57.407407407407405,,83.41584158415841,96.32248939179632,,,,48.66242038216561,,,,,,,,,0.0751658659064344,0.189955560950886,50.0,50.0,0.1873377619844891,82.3766364551863,,100.0,72.50646254471611,66.59605622078027,80.92052686038261,80.92052686038261,,59.71299093655589,76.9052657782995,68.6066459539278,51.876287076560814,63.31865567927318,75.14363800997054,70.58285958147842,66.40747484103171,70.01842871016804,70.30064414582323,short,72.79545454545455,2.955710737402198,91.66666666666666,95.58823529411764,,,,,92.7536231884058,,,,,,,,91.66666666666666,,,82.45614035087719,,,,,,,,,,,,,,92.82006920415226,,,92.7536231884058,,82.45614035087719,89.92274285164628,66.16305378609161,5.0,0.2631578947368421,,,76.24016503025445,23.759834969745555,70.30918568908865,71.47409362351581,69.45268111747004,True,52.7922148593014,72.1300227718811,[],False,False,,82.01478612513655,1,5.197560484094694,2.1663620392480696,0.4259399666046306,1.740422072643439,114.0,145.0,31.0,,,18.0,75.28696309085117,77.1133183150617,70.81242221534272,69.09707521718333,66.09747201514942,50.82869132013099,70.00567420962865,63.19111067387934,adaptive,adaptive_pullback,47.41410878862192,55.0,pullback,False,1.0,1.0,1.0,1.0,0.5,3,1.0,95.0,high,94.6768060836502,92.96148738379812,89.75609756097562,92.81663516068052,False,0.0,82.49667188366658,1.0,82.49667188366658,True,6.0,sharp_1run_rise,96.3963963963964,19.581294195874136,0.0,0.0,0,rotating,81.28179043743641,94.6768060836502,92.96148738379812,89.75609756097562,80.92052686038261,72.50646254471611,96.3963963963964,77.678819302605,,,88.74985600893143,0.8800000000000001,88.74985600893143,Breakout,True,5.0,0.8615660736824481,0.6182211822476762,0.6019303494609018,0.9006010235356791,1.0,0.7908234086458573,0.784141613964376,1.0,78.41416139643759,UP,sector relative positive; momentum inflection positive; score change positive,85.64914762518328,5.0
RSKD,US,RSKD,Common Stock,NYQ,USD,,United States,Unknown,Unknown,standard,TICKER:RSKD,NAME:rskd,RSKD,False,1027253632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.077421,,,4.9116163,,,,,,,0.0498071938621997,,,,,,,,,,,,,,,,0.0,0.0141935483870967,,,,1.4356435643564356,,,,,,,,,,,,,,,,-999738.0,-999458.0,-999310.0,yahoo_screener_sort_order,yahoo_screen_current_year_vs_ttm,persisted_yahoo_screen_eps_forward,7.78000020980835,6.839709431121942,358.0,0.2528180615164466,0.2639749273725595,0.2712418881193525,0.3025485294924603,0.5375494659659359,0.53578500782798,0.9897698309526944,1.0224366561729197,0.6107661144306524,0.6730333858416475,0.2993630225036765,0.3093738981954621,0.1924285728338741,0.3054567834518717,0.5660068272455099,0.0352260887456277,73.6045804958443,0.7187151364957013,0.6081402791262825,-0.2539370041785203,8106492.322057544,1.4880938876649117,-0.0164348470431755,0.0164348470431755,0.0164348470431755,1.6275353975479152,0.2750443621187577,0.4762670449633437,0.8009247371427097,0.4480877202326749,,,,2026-09-25,1.0,,903099764.1988173,yahoo_screen_market_cap,,999201.0,,99.04714142427282,97.18875502008032,96.07250755287008,93.00911854103344,83.06122448979592,60.30612244897959,97.28915662650604,95.87109768378652,93.11043566362716,61.0204081632653,96.98795180722892,95.16616314199396,92.70516717325228,81.73469387755102,87.63931104356637,99.04618473895582,97.78894472361809,96.0325534079349,72.78287461773701,91.54929577464787,90.91836734693878,85.58167801662279,,,16.53116531165312,32.360742705570296,,,,,,,52.2911051212938,34.11458333333333,,,,,,,28.47682119205298,,,22.59259259259259,,47.15346534653465,81.47100424328147,,,,94.39490445859872,,,,,,,,,0.0751658659064344,0.189955560950886,50.0,50.0,0.4623836000595014,95.9718026183283,,100.0,37.6343234181987,27.05034153157773,74.57901730162806,74.57901730162806,,63.79154078549848,94.66515625531208,93.98243256783525,81.53688724908288,73.80707876090912,84.34405055477372,76.49506679584333,60.77769773794037,45.92033054981918,68.63638226689184,short,73.13636363636364,6.62639191903793,15.95744680851064,,,,,,4.635761589403974,,,,,,,,15.95744680851064,,,,,,,,,,,,,,,,,15.95744680851064,,,4.635761589403974,,,11.602952493469616,40.67278198221934,3.0,0.1578947368421052,,,49.48265552621405,50.51734447378595,45.15313543373194,46.32058367072469,45.64918275207926,False,41.12633388387058,67.05469263885138,[],False,False,,82.01478612513655,1,6.994981669385766,,-0.2635777354054397,,169.0,218.0,49.0,,,,84.49369634943034,94.8823840217491,76.53618758363042,94.07028152356224,60.56866227836711,80.83049155811118,45.850503659346025,73.10880985617763,core,core,,,,,1.0,1.0,1.0,1.0,0.5,3,1.0,95.0,high,97.33840304182507,,,97.44801512287334,False,0.0,78.84046791766605,0.6600000000000001,78.84046791766605,True,19.0,sharp_1run_rise,94.29429429429428,17.917032316942752,0.0,0.0,0,rotating,78.12817904374364,97.33840304182507,,,74.57901730162806,37.6343234181987,94.29429429429428,68.10794146447901,,,84.09569135210293,0.6100000000000001,83.54576084642386,Breakout,True,12.0,0.9412325830563335,,,0.8608757948569241,1.0,0.5173697561279718,0.8745855540290389,0.62,87.4585554029039,UP,sector relative positive; score change positive; momentum inflection positive,84.71959921336787,6.0
