symbol,stage1_history_days,stage1_ret_5d,stage1_ret_20d,stage1_ret_63d,stage1_ret_126d,stage1_pullback_20d,stage1_median_volume_20d,discovery_order,value_seed,adaptive_deep_score,adaptive_momentum_score,adaptive_pullback_score,adaptive_volume_rank,deep_selection_tier,deep_selection_reason,deep_selected,challenger_dynamic_score,challenger_tier,challenger_rank,live_selected
BIOG.L,359,-0.0604761759440104,-0.0844547422192213,0.1779104659806436,0.26272001953125,0.107239805195666,47964.0,240,True,61.94731977085772,73.39031725600378,56.13329095778123,6.603301650825413,core,core,True,61.94731977085772,core500,212,True
SIKA.SW,356,-0.036977904022824,-0.0224142264827974,0.1060189841161267,0.3759309154162051,0.0667697713431676,300053.0,1540,False,61.82851104810359,76.45749902656429,74.33250641326754,21.810905452726363,core,core,True,61.82851104810359,core500,213,True
ASB,357,-0.0062274838620864,-0.0467996299548524,0.0458454773092413,0.253583930063564,0.0350614589096829,1740250.0,926,False,61.6892235184755,66.8192046259906,60.30677640386466,52.47623811905952,core,core,True,61.6892235184755,core500,214,True
IRWD,357,-0.0263789284177102,-0.0688073810890107,0.1002709701413362,0.2047477984130519,0.0793650604858765,1430650.0,120,True,61.65111789186126,67.43123832227306,63.4440547734324,46.97348674337169,core,core,True,61.65111789186126,core500,215,True
ALKS,357,0.0118706766521332,-0.076629885892721,0.0376464866088304,0.6439285278320312,0.0827023017265876,1353550.0,961,False,61.650751776351136,70.43296599557962,50.222008717144966,46.02301150575288,core,core,True,61.650751776351136,core500,216,True
GTN,357,0.0186600463094408,-0.0242955055767476,0.2786864376646887,0.073644522567942,0.032070035874016,960900.0,124,True,61.44578753661752,71.81038417795806,51.19608012937539,38.11905952976488,core,core,True,61.44578753661752,core500,217,True
CLF,357,-0.04068348263238,-0.0422421153564723,-0.1349963416829629,0.3693380292657295,0.0568000030517578,12008650.0,751,False,61.42441659262367,51.93358682346218,81.58506149764173,93.7968984492246,core,core,True,61.42441659262367,core500,218,True
MICC.AS,196,-0.0097309375990666,0.0052439295430051,0.1313478294189949,0.2211851897063079,0.0676393620165558,1012480.5,1935,False,61.31226583925587,75.03093389601186,65.84715650376462,39.41970985492746,core,core,True,61.31226583925587,core500,219,True
CLW,357,0.0413182565538723,0.0261755180559724,0.2180668065901203,0.6086626384313363,0.0275608805169204,130950.0,163,True,61.311903880027614,88.17476952684021,0.0,13.956978489244625,core,core,True,61.311903880027614,core500,220,True
BTSG,357,-0.0594629338082355,-0.025505148861956,-0.081772807876659,0.5067862049212428,0.0594629338082355,2016500.0,1210,False,61.016017721811565,59.4886587736671,85.4139204794467,56.52826413206603,core,core,True,61.016017721811565,core500,221,True
BCS,357,-0.0507462217059412,-0.0848920420061301,0.0033440571746967,0.2362201484088466,0.0705151715746106,2768650.0,1382,False,60.95127947853513,58.97975078645202,76.02968464185484,66.33316658329164,core,core,True,60.95127947853513,core500,222,True
DDI,357,0.0,0.0236852732317132,0.0625,0.4929742455447832,0.0169622407478335,110400.0,104,True,60.917279263376365,77.97442245148929,47.28614903437318,12.506253126563283,core,core,True,60.917279263376365,core500,223,True
ZION,357,-0.0055580644660936,-0.0501537283522064,0.0328477571545018,0.2881433473122379,0.0414493504688694,1298600.0,880,False,60.81358853540748,66.37358851822076,64.0659381404822,45.222611305652826,core,core,True,60.81358853540748,core500,224,True
AIR.PA,362,-0.0273044136067041,-0.0888214645474766,0.0438455606935821,0.1673746316237243,0.069494764628091,773647.0,20,False,60.724729515646814,59.84688066378512,69.82417110361331,33.616808404202104,core,core,True,60.724729515646814,core500,225,True
SHL.DE,360,-0.0115384811010116,-0.0115384811010116,0.1125540415422166,0.0023400976268932,0.0455558351174292,762146.5,1600,False,60.68557971799495,61.2778605703913,68.35233587001315,33.36668334167084,core,core,True,60.68557971799495,core500,226,True
VIG.VI,360,-0.0223151818998832,0.0115439449802878,0.0589124124722857,0.1340744484265741,0.053981107724273,34780.5,1480,False,60.57367901095828,66.34014679970755,76.7111852167778,4.452226113056528,core,core,True,60.57367901095828,core500,227,True
HBAN,357,-0.0005966723595028,-0.0668524073501456,-0.0179398981039106,0.1173563191188815,0.0515288706271116,20313000.0,1048,False,60.50065047550015,52.34962169066874,68.85856839782889,96.94847423711856,core,core,True,60.50065047550015,core500,228,True
FBK.MI,359,-0.0172339351274628,-0.0720097828827331,-0.0069656008791906,0.2552664681305938,0.0436059077103987,1113613.5,1898,False,60.48373313910676,59.80362580290938,68.80641204242352,42.02101050525263,core,core,True,60.48373313910676,core500,229,True
GL9.IR,360,-0.0290908813476562,-0.0600738055942384,0.0095177139890076,0.2596642700093663,0.0623353833841806,302671.5,1866,False,60.34697974623524,62.15612508158653,74.77722210762124,21.91095547773887,core,core,True,60.34697974623524,core500,230,True
VTR,357,-0.0145766679420525,-0.0286278453742537,0.0673221787292233,0.0211854166690492,0.0561654499586371,2871750.0,1272,False,60.26450250700059,57.96727050027593,74.3633924610852,67.38369184592297,core,core,True,60.26450250700059,core500,231,True
COLR.BR,362,-0.0295767417467539,0.0,0.0874286106654576,0.0974625443590548,0.040342876456806,37013.0,1510,False,60.214920206962496,65.87794306731693,70.38642557796886,4.8024012006003005,core,core,True,60.214920206962496,core500,232,True
0Q2N.IL,358,-0.0299366973310187,0.1660900071891864,0.2435424460725335,-0.0681905895429592,0.0299366973310187,113021.5,235,True,60.18793820339587,68.18635481241404,64.04949221217781,12.856428214107057,core,core,True,60.18793820339587,core500,233,True
NSIS-B.CO,351,-0.0183528334756063,0.0319450154400651,0.1203820705334186,0.2222639481471118,0.0758099483877227,494433.5,1629,False,60.10382546519456,76.07220476885453,63.30389409512828,27.363681840920464,core,core,True,60.10382546519456,core500,234,True
ELK.OL,354,-0.0600109321357444,0.0183214813560617,0.0474163369678468,0.188275830499057,0.0646037203652956,1017167.5,1992,False,60.02422326376652,68.45221130978226,82.3913616467901,39.66983491745873,core,core,True,60.02422326376652,core500,235,True
ADEN.SW,355,0.0293102748045337,0.0275387003421492,0.5307691395400331,0.3054425602529138,0.0292683418511437,584951.0,1535,False,60.00910968512888,87.74506629167215,0.0,28.91445722861431,core,core,True,60.00910968512888,core500,236,True
EBC,357,0.0055198178701372,-0.069410614770544,0.0777884346194612,0.1688982198195698,0.0678340183841302,1717300.0,1029,False,59.96831996010943,63.94872690016051,61.278517931034095,52.02601300650325,core,core,True,59.96831996010943,core500,237,True
CNDT,357,-0.006060600368335,0.1232876320855222,0.1081080841617574,0.3225806234530433,0.1546392075654883,872350.0,176,True,59.94723704104694,80.62424506208978,0.0,36.06803401700851,core,core,True,59.94723704104694,core500,238,True
AMGO.L,359,0.0377358117108683,0.1,0.0476190476190476,0.0912698495294923,0.0517241691153897,3223262.0,206,True,59.85831172113679,66.34762754809053,0.0,70.43521760880441,core,core,True,59.85831172113679,core500,239,True
DEC.L,359,-0.0331588132635253,0.0615899119241873,0.1343908583209339,0.0207319075433123,0.0331588132635253,62265.5,231,True,59.7902282770053,67.24871527495706,66.98391922213914,8.204102051025512,core,core,True,59.7902282770053,core500,240,True
DHR,357,0.0201237877931617,0.0332132239321183,0.1584447244925235,0.098498103574746,0.0433630579323598,2986050.0,1445,False,59.66883799345615,72.42940595210416,0.0,68.0840420210105,core,core,True,59.66883799345615,core500,241,True
UBSGE.SW,154,-0.0632490501988239,-0.0231427915109432,0.0312728749023492,0.4264953993513596,0.0632490501988239,573780.0,1533,False,59.622899904265374,71.15415439950922,84.17441808967072,28.66433216608304,core,core,True,59.622899904265374,core500,242,True
G1A.DE,360,-0.0115384615384614,-0.0069551309036717,0.0708333333333333,0.0369783055132189,0.0509600753878877,398720.0,1616,False,59.58894377840269,60.92561655597045,71.69781223645795,24.61230615307654,core,core,True,59.58894377840269,core500,243,True
HRTG,357,0.0098722464037559,0.0178519357049877,0.5596412542246063,0.2224955306364429,0.0088344648601591,222250.0,105,True,59.5794776301082,84.2065595560573,0.0,18.809404702351177,core,core,True,59.5794776301082,core500,244,True
VLY,357,-0.0006780998673495,-0.0689048487460503,-0.0265527404301241,0.1758341598644093,0.0638922447574863,6224050.0,772,False,59.55015825534035,54.165771199188754,65.5263895161997,85.99299649824911,core,core,True,59.55015825534035,core500,245,True
BAER.SW,355,-0.0343643401753853,-0.0289739549052475,0.1006327294602564,0.2878869336591205,0.0394425466249708,360658.0,1556,False,59.47055124164165,73.26126069028497,71.22546141423123,23.46173086543272,core,core,True,59.47055124164165,core500,246,True
METSB.HE,355,-0.0214368145508824,0.029250443093874,0.1712898568852001,0.1978723762224976,0.0253895144529394,163633.5,1741,False,59.45297129857308,77.65090949709091,58.75543700058895,16.008004002001,core,core,True,59.45297129857308,core500,247,True
UEIC,357,0.0901287746880912,0.0438415054866303,0.3599156136186712,0.2878237168220328,0.0,53400.0,167,True,59.27255989149378,86.43466670681798,0.0,7.553776888444222,core,core,True,59.27255989149378,core500,248,True
LOG.MC,362,-0.0022560072877286,0.0027521299139385,0.0632375302532421,0.14591124893034,0.0204872061365511,107674.0,376,True,59.18901738785277,66.71644798211679,50.1262725910716,12.056028014007005,core,core,True,59.18901738785277,core500,249,True
FHN,357,-0.0012497100124714,-0.0530680249468771,-0.003672857964834,0.1343360399675048,0.0457331285060268,3925450.0,1113,False,59.17398803014879,55.94486817299424,65.46119735260649,76.18809404702351,core,core,True,59.17398803014879,core500,250,True
HMC,357,0.0370251010400455,0.0097178517131488,0.1942899482583049,0.2533073201663445,0.0347617586017882,768700.0,187,True,59.11886061373156,79.90539815621472,0.0,33.5167583791896,core,core,True,59.11886061373156,core500,251,True
NOMD,357,-0.0471204153626113,-0.0404217955642411,0.0738089441675053,0.1561535545831458,0.1012345334036409,1359550.0,186,True,59.04944465735024,64.9806818531975,55.95540999279343,46.24812406203102,core,core,True,59.04944465735024,core500,252,True
VALMT.HE,355,-0.0245097643095394,0.0197657731171074,0.2448615574209542,0.0878660265187127,0.0292682972215314,253665.0,1730,False,58.60583221726627,74.58862536871503,62.05286525123037,20.16008004002001,core,core,True,58.60583221726627,core500,253,True
UFI,357,-0.00589101061528,-0.1594022136408686,0.6875,0.8442622518321587,0.1656366041178925,100950.0,189,True,58.53510422406491,84.27699603342458,0.0,11.555777888944473,core,core,True,58.53510422406491,core500,254,True
COLB,357,-0.0039643487749806,-0.0563412173726578,-0.0139604408535317,0.1728158948691429,0.0504690083726866,2671200.0,934,False,58.42107367239978,56.49134867766813,69.18470214722299,65.68284142071036,core,core,True,58.42107367239978,core500,255,True
RWA.L,359,0.004,-0.2347560975609756,0.4834515633991425,0.4101123595505618,0.1980830670926517,65287.0,370,True,58.25885488567194,78.76325938490069,0.0,8.454227113556778,core,core,True,58.25885488567194,core500,256,True
ALHG.PA,363,-0.0073863701787123,-0.0526030389447831,-0.0299833537233509,0.2094227188358564,0.0458765662333269,598751.0,1796,False,58.19293739878155,56.5266945484799,67.33985135132681,29.41470735367684,core,core,True,58.19293739878155,core500,257,True
APAM.AS,362,-0.0111779976923214,-0.0170940010705605,-0.0511270332572285,0.3763283769205168,0.0692027174354364,101641.5,1963,False,58.17379182977984,62.00602619732592,65.30142424784735,11.605802901450724,core,core,True,58.17379182977984,core500,258,True
SCR.PA,362,-0.0036629712464267,-0.0588235552934204,0.0408162868107331,0.0987239073489179,0.0522647882937081,315456.0,1809,False,58.06609932370407,58.22552929691331,70.20847365250334,22.26113056528264,core,core,True,58.06609932370407,core500,259,True
FCT.MI,359,-0.0309769927399554,-0.0431372698615578,0.0753635541747101,-0.0644171898040806,0.0549961306381654,1412506.5,1896,False,58.04186017186544,52.38432607435088,79.86589422992276,46.823411705852926,core,core,True,58.04186017186544,core500,260,True
GSL,357,0.0205770969018446,0.0672435955601939,0.176843681078314,0.2431191926397424,0.0165948369060767,280300.0,84,True,57.97889771717248,81.03194059661105,0.0,21.260630315157577,core,core,True,57.97889771717248,core500,261,True
HIAB.HE,355,-0.0097323969824476,-0.0208500283700908,0.0701139360822558,0.4637561038651967,0.0622119713055066,47965.5,1753,False,57.894807095970734,75.20943014093109,69.20739545456696,6.653326663331666,core,core,True,57.894807095970734,core500,262,True
BLSH,274,-0.0019701575352996,0.420673092353274,0.2398600913113135,-0.1049974750015525,0.0574162655167277,1495150.0,1027,False,57.78955091675634,66.27800938700163,69.91217919934522,48.024012006003005,core,core,True,57.78955091675634,core500,263,True
FNK.AQ,358,0.0,0.0,0.0606060759314057,111.90322765165268,0.0,0.0,247,True,57.55575159019816,80.43263964950711,0.0,0.2001000500250125,core,core,True,57.55575159019816,core500,264,True
XYF,357,-0.0201504827183105,0.0057322895123705,0.0451728763391057,0.2151960587278951,0.0648453357134346,67500.0,47,True,57.52142020377761,68.52533874162076,70.61582582738103,8.704352176088044,core,core,True,57.52142020377761,core500,265,True
HQH,357,-0.0489106444048237,-0.0711906710588846,0.1262765180929028,0.2487087865315842,0.1084785923550376,147250.0,102,True,57.47796505587574,70.84715273556444,51.99314268400266,14.957478739369684,core,core,True,57.47796505587574,core500,266,True
CION,357,-0.0123432450785408,-0.0027543490471918,0.052540790818107,0.1550513075770681,0.042591050322538,331750.0,184,True,57.37605612883553,65.65179189205088,66.75171572852658,22.961480740370185,core,core,True,57.37605612883553,core500,267,True
ATT.L,359,-0.0126634194817341,-0.0449469044033122,-0.0526905781513935,0.3226584380527713,0.0154368368427405,1179099.5,218,True,57.34592882352538,58.37594857458198,50.03534872767851,43.27163581790895,core,core,True,57.34592882352538,core500,268,True
SOI.L,359,-0.0261749201665428,-0.0176884270960988,-0.0024195992195703,0.1929486810963605,0.0261749201665428,264998.5,245,True,57.13853780252251,61.29180941389366,60.62358800881584,20.66033016508254,core,core,True,57.13853780252251,core500,269,True
MMIT.L,359,-0.0054725033608075,-0.0012464658396778,0.0131034412603268,0.2503645778202912,0.0260773548105145,45691.5,250,True,57.11824699021717,65.99922965519366,54.52498550579215,6.353176588294147,core,core,True,57.11824699021717,core500,270,True
ZAM.L,359,0.0979999542236327,0.0457142421177454,0.1557894254985607,0.2199999491373698,0.0,19037.5,239,True,57.10239258696545,78.38664516237469,0.0,2.301150575287644,core,core,True,57.10239258696545,core500,271,True
AGIO,357,-0.0220565687212327,-0.024382981527814,0.0311125609038842,0.1376560748855226,0.0657744199558203,783100.0,692,False,57.02497638990862,61.65303144687562,70.59662019008981,33.81690845422711,core,core,True,57.02497638990862,core500,272,True
WBGR-B.ST,354,-0.0485075041801091,0.2142857467236176,0.5223880745727787,0.1915887043521749,0.1355932504752005,179475.5,369,True,57.017703100965015,86.40958463008042,0.0,16.808404202101052,core,core,True,57.017703100965015,core500,273,True
VOLV-B.ST,354,-0.0441941587841345,-0.0344325004091866,0.0360050100806421,0.0628383266860179,0.0580700102628716,2575450.0,29,False,56.994883321385295,57.67028647022407,81.82281376835682,64.53226613306653,core,core,True,56.994883321385295,core500,274,True
CEZ.PR,355,-0.0257695060844667,0.0029476787030213,0.1275890637945318,0.2233068936445121,0.0257695060844667,69196.0,1573,False,56.84050335836884,74.85366284949144,60.25437161263933,8.854427213606805,core,core,True,56.84050335836884,core500,275,True
JOF,357,-0.0266031809766271,-0.0203833695998786,0.0706017236785321,0.1746721920291438,0.043307292336312,61400.0,48,True,56.65739333728904,67.13425254143755,71.35425161209037,8.054027013506754,core,core,True,56.65739333728904,core500,276,True
ATNI,357,-0.0036545052809794,-0.0500475115292791,0.0969023876401065,0.1755881156672338,0.0592848004831312,79050.0,56,True,56.62730226526861,67.09191544135155,69.24673516977586,9.854927463731864,core,core,True,56.62730226526861,core500,277,True
MANTA.HE,355,-0.0088353139246946,-0.0252764374945574,0.1269406728342252,0.0656287499910439,0.0463678089066551,990063.0,1727,False,56.57713408568494,65.51703547507864,68.0665625512034,38.91945972986493,core,core,True,56.57713408568494,core500,278,True
CGEO.L,359,0.0214054188829786,0.0318043428308822,0.102920240704353,0.2864810141925247,0.0,32188.5,249,True,56.57410175288607,77.17147840373352,0.0,3.801900950475238,core,core,True,56.57410175288607,core500,279,True
AEF,357,-0.0490981757107741,0.0074309654200934,-0.0306662900114944,0.2953622814862255,0.0557214337302168,84000.0,42,True,56.55891968514681,63.65522587910349,84.70703274931773,10.20510255127564,core,core,True,56.55891968514681,core500,280,True
PCT.L,359,-0.0333460794083554,-0.06927855021752,-0.1064031986693054,0.2846577757560991,0.0333460794083554,2139563.5,217,True,56.53270550082722,49.9044723418202,67.15446517546656,58.02901450725363,core,core,True,56.53270550082722,core500,281,True
GAIN,357,-0.0184729184090504,-0.0196802364080004,0.0565633660792121,0.1768807855456799,0.0374396078233085,149300.0,70,True,56.39832673143313,66.24454000610675,65.35054890278312,15.207603801900952,core,core,True,56.39832673143313,core500,282,True
GOLD,357,0.0069517170396342,0.0530953928138129,0.0948236235482677,0.0282993822973718,0.0310156605960423,578150.0,199,True,56.15379549674875,64.94686336604265,53.95830099432336,28.8144072036018,core,core,True,56.15379549674875,core500,283,True
SU.PA,362,-0.0717623483377749,-0.0992712352922571,-0.0164456017559129,0.1259788454714125,0.0783761189610087,619173.5,22,False,55.79475482761588,51.18854609323133,77.29308747979802,30.06503251625813,core,core,True,55.79475482761588,core500,284,True
0MHU.IL,358,-0.0241097917390411,0.0146549112589271,0.0371538501561969,0.1169651649828482,0.0320087640919246,28133.5,260,True,55.76731670188126,63.467457483969824,63.63268607603084,3.251625812906453,core,core,True,55.76731670188126,core500,285,True
BION.SW,354,-0.0426716695110577,-0.0532110371720899,0.175398557644766,0.2159151074415823,0.0915493104363738,80176.0,222,True,55.75127495113128,73.31948475137472,60.65347333725566,9.90495247623812,core,core,True,55.75127495113128,core500,286,True
PSEC,357,0.0136986167150361,0.0199791520748351,0.0069091382144486,-0.0301571000188524,0.0407856089743854,3749600.0,150,True,55.73631045042308,52.27126851978946,58.038518537495925,74.88744372186093,core,core,True,55.73631045042308,core500,287,True
PUUILO.HE,355,-0.027459928764673,0.0119048078584582,0.0107015641166254,0.4652059260569521,0.0340909300264243,72900.5,1755,False,55.71214688785359,71.75340772529785,65.8987692393876,9.254627313656828,core,core,True,55.71214688785359,core500,288,True
NWF.L,359,0.0116129229145665,0.0418604853937396,0.1445255697208598,0.153026580534896,0.0,70778.0,366,True,55.64514545588694,74.39026228139716,0.0,9.104552276138069,core,core,True,55.64514545588694,core500,289,True
DSFIR.SW,83,-0.014253136185828,0.047878750887784,0.2128226491124942,,0.0442233292975001,121444.0,1566,False,55.56628877073887,71.85692771084337,68.31922571455708,13.256628314157078,core,core,True,55.56628877073887,core500,290,True
RLJ,357,0.0261927687218364,-0.0090333722269355,0.003682155306854,0.5015756724167844,0.0510380736307494,1587850.0,554,False,55.552574302249184,70.13518535896668,0.0,50.12506253126563,core,core,True,55.552574302249184,core500,291,True
0QWA.IL,358,0.0016997556540461,-0.0106895003056703,0.0618131282792862,0.1632164611468272,0.0232044236155889,291.0,375,True,55.49494130827317,66.42711312583512,50.65459541055351,0.4502251125562781,core,core,True,55.49494130827317,core500,292,True
KYN,357,-0.0200459904434511,-0.0041010256662459,0.0856030474471305,0.0764850071863125,0.0252481399966165,276850.0,110,True,55.332327432523535,64.58330648798403,58.262262448673965,21.11055527763882,core,core,True,55.332327432523535,core500,293,True
MPL.L,359,0.0370370010616691,-0.1250000279396768,-0.0666666825612386,3.30769239233796,0.2631578980390385,2931234.5,295,True,55.28229100304026,59.59629590204576,0.0,67.83391695847924,core,core,True,55.28229100304026,core500,294,True
DX,357,-0.0512025433287376,-0.0521077160469188,-0.0290600190522252,0.0085463995546193,0.0705962465785352,4894250.0,119,True,55.138863772798864,45.94455303193709,76.11258916035999,81.39069534767384,core,core,True,55.138863772798864,core500,295,True
KNIN.SW,356,0.0265654210799588,0.0188323922549142,0.1909741195985081,0.3133566296403927,0.0203712092545766,171147.0,1562,False,55.033202988748805,82.41448367289198,0.0,16.30815407703852,core,core,True,55.033202988748805,core500,296,True
EVC,357,-0.0228640823662414,-0.08661422137537,-0.1145038366411029,1.748914082925516,0.0634371610028825,1097500.0,642,False,54.993304356901305,56.08692780888727,72.27901959313124,41.82091045522761,core,core,True,54.993304356901305,core500,297,True
EVT,357,-0.0248151412720754,-0.0417201261692079,0.0654437139675432,0.1639617138643052,0.0368092690979535,80200.0,86,True,54.9079891650784,64.80552015081952,66.8101542173742,9.954977488744372,core,core,True,54.9079891650784,core500,298,True
GATC.L,359,0.0365448504983387,-0.0823529411764706,0.1103202846975088,0.5001780647944551,0.0686567164179104,29616.0,346,True,54.8962716499524,74.53791777199476,0.0,3.5017508754377187,core,core,True,54.8962716499524,core500,299,True
VOW3.DE,360,-0.0575210453317331,0.0696530782449516,-0.0346047831717218,-0.0574762212776583,0.0575210453317331,834148.0,301,True,54.87127533034569,47.77772540989347,86.04965777830164,35.06753376688344,core,core,True,54.87127533034569,core500,300,True
NOVO-B.CO,351,-0.0498287253183861,-0.0511285294169524,-0.0159939319776249,0.1770564235345204,0.0986029135464143,3819600.5,30,False,54.71820011897334,56.74008251093189,58.37443173674895,75.63781890945472,core,core,True,54.71820011897334,core500,301,True
AOD,357,-0.0299065140680778,-0.0280729809278786,0.0180980974464155,0.1424840150976161,0.0415512292183973,328600.0,77,True,54.472694191796485,60.11454116862708,71.23063707172109,22.611305652826413,core,core,True,54.472694191796485,core500,302,True
LLY,357,0.0108549179212369,-0.0397664284364929,0.007427262543491,0.1522328054223576,0.1126497526587338,2447950.0,9,False,54.41201628838748,58.52820827602435,31.97937348423253,62.78139069534768,core,core,True,54.41201628838748,core500,303,True
0H13.IL,358,-0.0238751147842056,0.0177118238391575,0.0191754554170662,0.1237732658861725,0.0296668188041989,4614.5,259,True,54.36910611403407,62.159963149505714,62.11446297656411,0.6503251625812907,core,core,True,54.36910611403407,core500,304,True
OCFC,357,-0.0179514331045824,-0.0529531079683667,0.0354572238373034,0.0640130198635624,0.0490797091351763,871600.0,695,False,54.36512502764596,56.45141015118367,72.4042260248981,36.01800900450225,core,core,True,54.36512502764596,core500,305,True
KRS.L,358,0.321428610962265,131.14285476703432,0.0,0.4800000190734863,0.0,0.0,312,True,54.36430005749212,75.2851371774006,0.0,0.2001000500250125,core,core,True,54.36430005749212,core500,306,True
0JYO.IL,351,-0.0335820762743046,-0.0477841425298047,0.1759188216857921,0.2124300549917097,0.0864197788350237,6970.0,221,True,54.30331275482948,73.61314614421416,61.17776630118132,0.7003501750875438,core,core,True,54.30331275482948,core500,307,True
ERBAG.PR,355,-0.0360026917900403,-0.0372983870967742,0.0552486187845304,0.2720139776895904,0.0475398936170212,23080.5,1575,False,54.29916240998165,68.81595622200497,76.71595734453683,2.6013006503251628,core,core,True,54.29916240998165,core500,308,True
PEO,357,0.0133561431321407,0.0590551033282551,0.1995337851510075,0.1588406963255988,0.0,64850.0,109,True,54.26063598069347,78.1451704282837,0.0,8.404202101050526,core,core,True,54.26063598069347,core500,309,True
IAD.L,359,-0.0378192691352423,-0.0075374390268083,-0.0320101591617724,0.1342928901560287,0.0378192691352423,164509.5,256,True,54.25610440058797,55.52051953454367,71.22826296245287,16.10805402701351,core,core,True,54.25610440058797,core500,310,True
CTM.ST,354,0.0828729834858905,0.0261780270275959,0.2645161277090888,0.2672414404387724,0.051612855591708,93144.0,311,True,54.243991066063,83.37609178868462,0.0,10.855427713856928,core,core,True,54.243991066063,core500,311,True
SSABBH.HE,355,-0.0110803425424311,-0.0574735996442508,0.0051981135963032,0.9398345051772564,0.0284697839259859,150082.0,1748,False,54.21126586935232,69.59952504741122,57.64163281477184,15.307653826913455,core,core,True,54.21126586935232,core500,312,True
STG.CO,351,-0.0054273258215367,0.0441596330239335,0.1039156832427132,0.116681098458917,0.0430808810456851,83307.0,1660,False,54.13906066901542,70.2514272388321,65.03780115480095,10.155077538769383,core,core,True,54.13906066901542,core500,313,True
AF.PA,362,-0.047113698139404,-0.0649729050841843,-0.0669159908038206,0.1579327520911182,0.0814238841093747,856783.0,238,True,54.07867081341249,48.94395811565256,68.2171860800942,35.767883941970986,core,core,True,54.07867081341249,core500,314,True
BTGO,164,-0.0633074658408389,0.3063062614129466,0.2969588196958479,-0.3101807952318826,0.0799492519405395,1519900.0,197,True,53.931114474177285,59.28476531095319,73.85323585943445,48.524262131065534,core,core,True,53.931114474177285,core500,315,True
HUH1V.HE,355,-0.0350318597080675,-0.0282232539930141,0.1139705289400176,0.0832802692188356,0.0653917042449275,156550.5,1735,False,53.77084418426558,65.26909264586828,74.61799931085025,15.557778889444725,core,core,True,53.77084418426558,core500,316,True
SEER,357,-0.0256410616938013,-0.0640394074205963,0.1111110723816481,0.0614525232677891,0.0731707217791189,150000.0,177,True,53.71074856297615,61.538480298781735,67.0634342736184,15.257628814407203,core,core,True,53.71074856297615,core500,317,True
BRWM.L,359,-0.0579150579150579,0.0093071354705274,-0.0560426952384618,0.109244394653829,0.0792452830188679,286016.0,230,True,53.4947363018075,52.673406016532994,72.71624049925937,21.510755377688845,core,core,True,53.4947363018075,core500,318,True
KODK,357,-0.0096982925837946,-0.0782347708881213,-0.0295671255280077,0.2710926080413738,0.0660569676956398,688250.0,694,False,53.39609727555349,57.18549552779824,66.81721247773447,31.36568284142071,core,core,True,53.39609727555349,core500,319,True
ESCT.L,359,-0.0275991674753718,-0.0275991674753718,-0.0395147644593731,0.1092700089612703,0.0396288684962951,427304.0,269,True,53.394998106918536,52.24644030668127,69.36762815421375,25.512756378189096,core,core,True,53.394998106918536,core500,320,True
SPXX,357,-0.0052988284428191,-0.0151473999426704,0.0430088578075529,0.1557909032917435,0.0187268337670424,194950.0,31,True,53.3183009783487,63.95462388965301,49.92400777065805,17.508754377188595,core,core,True,53.3183009783487,core500,321,True
SIE.DE,360,-0.0458715596330274,-0.0789939382120092,-0.047967798647907,0.1864020407995592,0.1029843211141943,800446.0,19,False,53.20566925890053,51.886388497491474,54.5079584889413,34.31715857928965,core,core,True,53.20566925890053,core500,322,True
OFS,357,0.0178116875454807,0.1235955236777111,0.0323088767206363,0.4215330549840754,0.0,48750.0,172,True,53.1037015293453,76.67854036466723,0.0,6.753376688344172,core,core,True,53.1037015293453,core500,323,True
RAL,308,0.0156419721388263,-0.088068421428419,-0.0456344868758534,0.5350852175062215,0.055522915735681,1250500.0,1037,False,52.83060400607348,59.9501818013743,65.94738171837311,44.422211105552776,core,core,True,52.83060400607348,core500,324,True
PBB.DE,360,-0.0083234588780053,-0.0528109326491897,-0.0733333183217928,0.206073726160836,0.044126086947908,326198.5,285,True,52.78354903633371,51.54116232425635,66.5295388547899,22.511255627813902,core,core,True,52.78354903633371,core500,325,True
ETW,357,-0.0289275767878721,-0.0289275767878721,0.0217077523609376,0.0991078337748105,0.0367587734110974,255300.0,90,True,52.57535573549793,58.31718352134416,67.97835534142781,20.210105052526263,core,core,True,52.57535573549793,core500,326,True
NRGB.AQ,358,0.0,0.0,-0.02,105.52173719807251,0.0,0.0,319,True,52.45624798638509,72.2076338369054,0.0,0.2001000500250125,core,core,True,52.45624798638509,core500,327,True
JET2L.XC,337,-0.054485049833887,-0.0970812182741116,0.077622112836047,0.3139427516158817,0.086062941554271,46137.0,349,True,52.43509998447893,68.08906796682194,67.49536619176352,6.4032016008004,core,core,True,52.43509998447893,core500,328,True
SNWS.L,359,-0.0171920419078907,-0.0171920419078907,-0.0143678164069475,0.0492052551168589,0.0338028383926606,324635.5,378,True,52.42412135765026,52.8235630268108,62.725626466210414,22.4112056028014,core,core,True,52.42412135765026,core500,329,True
UNIT,357,-0.0458536845881764,-0.0071066645469601,-0.2244250595365808,0.2668393780783251,0.0532430004643738,1871150.0,57,True,52.35806556396451,46.47728498275828,83.11965829235427,54.57728864432217,core,core,True,52.35806556396451,core500,330,True
PHI.L,359,-0.0492649011444626,-0.0408513161988385,-0.0799337753010929,0.1923410480696508,0.0492649011444626,130238.0,271,True,52.34563084586595,50.79812308989504,81.65196354227852,13.856928464232116,core,core,True,52.34563084586595,core500,331,True
