symbol,stage1_history_days,stage1_ret_5d,stage1_ret_20d,stage1_ret_63d,stage1_ret_126d,stage1_pullback_20d,stage1_median_volume_20d,discovery_order,value_seed,adaptive_deep_score,adaptive_momentum_score,adaptive_pullback_score,adaptive_volume_rank,deep_selection_tier,deep_selection_reason,deep_selected,discovery_dir_5d,discovery_dir_20d,discovery_dir_63d,discovery_dir_acceleration,discovery_dir_regime_shift,discovery_breakout_direction_score,discovery_breakout_confidence,discovery_breakout_direction,discovery_breakout_candidate,discovery_breakout_score,discovery_freshness_score,discovery_source_tier,prior_direction,prior_candidate,discovery_signal_freshness,fresh_discovery_rank
PAX,358,0.0461811273107757,0.0764794568897526,0.058363321318718,-0.089874776064791,0.0,1227900.0,617,False,40.85102073214059,47.95201467148819,0.0,43.621810905452726,not_selected,,False,0.7276066413953122,0.5630780242731922,0.22930264456457852,0.49391488397397515,0.5223122386588269,0.5444610958322562,49.84174999090731,MIXED,False,77.22305479161281,75.19269790568367,not_selected,MIXED,0.0,NONE,
NCMI,358,0.0793650988878909,-0.3131313125231645,-0.1023102131045081,-0.1826281378362445,0.3492822630829348,647900.0,618,False,20.431408763035986,18.139685663242048,0.0,30.71535767883942,not_selected,,False,0.9197346287471757,-0.9892312510010628,-0.38782790634733255,0.9963557099543036,-0.9927266168328807,0.07043687022935974,6.311658018926494,MIXED,False,53.521843511467985,65.00884477893946,not_selected,,,NONE,
VTEX,358,0.0225988487480599,-0.1716247184532929,0.0111731739400762,0.2147650544930461,0.1955555809868706,873600.0,619,False,41.84892168147951,51.23172226538877,0.0,36.7183591795898,not_selected,,False,0.42352272466513674,-0.8917088043628931,0.044662962567295045,0.8643008569599413,-0.9415707038958433,-0.010467838303684043,0.9474205328134244,MIXED,False,50.5233919151842,61.61229053302084,not_selected,MIXED,0.0,NONE,
QNST,358,-0.0317918998138497,0.2609787271391128,0.6461916722909498,0.8223028892182318,0.0871934621425951,745150.0,620,False,76.57146179171954,95.42901658172468,60.17668469076632,33.36668334167084,core,core,True,-0.5620590304034911,0.974506379123652,0.9886898792052097,-0.9595919794844446,0.50677828834505,0.08207180047826315,7.3868726073282165,MIXED,False,54.103590023913156,72.31811928720607,core,MIXED,0.0,NONE,
LINC,358,-0.0839639612146325,-0.3956253151138463,-0.4806945928478986,-0.282933722730161,0.4148250257847725,1103250.0,621,False,13.941123627244997,5.069376325955511,0.0,41.47073536768384,not_selected,,False,-0.9327679559448496,-0.9972659630479777,-0.9581456200658721,0.290257427156804,-0.9846255293507077,-0.71327978805904,65.06581758507551,DOWN,True,85.663989402952,57.79758038104125,not_selected,DOWN,1.0,CONTINUING,
MNTN,316,0.0576000213623046,0.3828451555192351,0.5247981719372481,0.3756504411364105,0.0,958300.0,622,False,63.0776116990124,91.68505485510966,0.0,38.36918459229614,adaptive,adaptive_momentum,True,0.8184156928533353,0.9966180331355915,0.9704048955965728,-0.6423858683077288,0.973874743207302,0.6091502511385688,55.28366111133524,UP,True,80.45751255692844,53.8347327138734,adaptive,MIXED,0.0,NEW,134.0
AGL,358,0.0074423382926263,-0.0305628283029145,0.1271256525628887,8.757360090174018,0.1088548727850615,306750.0,623,False,59.94708857994882,76.62232756337136,35.323920559612546,21.810905452726363,adaptive,adaptive_balanced,True,0.14775716977917797,-0.249322462701077,0.4687776847527041,0.2928318337114385,-0.6101760479857663,0.04986194991510084,4.401395884076598,MIXED,False,52.493097495755045,51.16104624412916,adaptive,,,NONE,
EGY,358,-0.0085091255575618,0.1446319979923607,0.047172439247292,0.1399763560355305,0.0413944485035489,1179100.0,624,False,58.34309459814883,62.740050295980296,64.89267736124773,42.87143571785893,core,core,True,-0.16855837698205223,0.8352540035105246,0.18648183683619912,-0.7130407340548482,0.8608365664430873,0.12969377314178443,11.857994455789864,MIXED,False,56.48468865708922,58.109183944028544,core,MIXED,0.0,NONE,
SDGR,358,0.1312959640524693,0.3073904395677667,0.5201521179475419,0.7690264985577997,0.0,1008100.0,625,False,69.2539389128665,94.69509059918678,0.0,39.76988494247124,adaptive,adaptive_momentum,True,0.9895788261029566,0.9881563832102828,0.9693013956163435,0.7965008344068571,0.8901458462674036,0.937622704484021,85.2913019426585,UP,True,96.88113522420105,91.46382942790243,adaptive,UP,1.0,CONTINUING,
ASC,358,-0.0011105195729869,0.0976205272149217,-0.0004182966139487,0.2085300047126814,0.022282600864796,572300.0,626,False,52.56729929508653,59.80674892408248,50.90360683937588,28.61430715357679,not_selected,,False,-0.022206740040511923,0.6715189208459682,-0.001673184894405208,-0.47018905892791374,0.7519960613721062,0.14212852481680557,12.690960999087398,MIXED,False,57.10642624084028,52.12121334114534,not_selected,,,NONE,
SONO,358,-0.0316656112227958,-0.0898809133203103,-0.0579174126245094,0.033108092216439,0.1272831300025714,1570550.0,627,False,34.25418246968654,35.895922361909506,0.0,49.47473736868434,not_selected,,False,-0.5603287233303992,-0.6345565339795045,-0.22761210314875321,-0.1818619527936762,-0.6137679349855628,-0.45862875002360043,42.38702429557788,MIXED,False,72.93143750118003,66.65145232804183,not_selected,MIXED,0.0,NONE,
PD,358,0.0328836723956549,0.1881667799636641,0.7037552020181288,0.9170579430289278,0.0120967438020012,1141750.0,628,False,70.03146342378159,95.35612393627407,0.0,42.22111055527764,adaptive,adaptive_momentum,True,0.5768130190882526,0.9167160693891016,0.9928488095421462,-0.2758276204823448,-0.3385692901879196,0.4621277913898122,42.20759455377437,MIXED,False,73.1063895694906,64.8893602439648,adaptive,UP,1.0,NONE,
DAKT,358,-0.0164693612865758,-0.0314241736578616,-0.0781475623568683,-0.3010241220301277,0.128590955566866,422350.0,629,False,20.9052314714748,20.247329480448386,0.0,25.162581290645324,not_selected,,False,-0.31797006452523846,-0.2560420108854423,-0.30279170667773536,-0.17058230335226596,-0.06605790024434822,-0.2455425287754804,21.79788752200938,MIXED,False,62.27712643877402,56.69993811322474,not_selected,MIXED,0.0,NONE,
VET,358,-0.0024529627223277,0.1776061982204768,0.0394480957142417,0.1785837180448519,0.0498442629063179,1122950.0,630,False,59.76864014348085,64.60336678709555,68.35713402173289,41.67083541770886,core,core,True,-0.04901993352594894,0.9014776646354576,0.15649570094826357,-0.7338825090031056,0.9289714199359087,0.180258431436289,16.44869458643996,MIXED,False,59.01292157181445,57.59418169372253,core,UP,1.0,NONE,
DHC,358,0.0125313163400442,-0.124593680992929,-0.0828989570965269,0.3278395451505729,0.1179039237660224,1316300.0,631,False,43.82933514819457,46.49603068027624,28.23784183137797,45.02251125562781,not_selected,,False,0.24550732851890505,-0.777208213442123,-0.3199539700303459,0.7031959208277734,-0.7542605834822733,-0.10342982449208378,9.490035647431489,MIXED,False,55.17149122460419,59.65430721596285,not_selected,MIXED,0.0,NONE,
EBS,358,0.2103004401636881,-0.2284541845918192,-0.3822563202858223,-0.4854014738270784,0.2549537993936672,1228800.0,632,False,12.933655472190168,2.9119033620908428,0.0,43.67183591795898,not_selected,,False,0.9995557364463965,-0.9565603106751916,-0.9102576450304054,0.9999547557466778,-0.7898488529795071,0.04519406236194504,4.137551452155859,MIXED,False,52.25970311809725,68.67617463462565,not_selected,MIXED,0.0,NONE,
FWRG,358,0.0815986281065681,-0.0007692483755258,0.1256498972320883,0.0543831244229187,0.0262369098550443,1026300.0,633,False,47.40313299633642,59.342929819487566,0.0,40.22011005502751,not_selected,,False,0.9263419813020054,-0.0064103153226864424,0.4641591404152741,0.9268857863907115,-0.38556583494102775,0.4927444604062606,44.856014598513894,MIXED,False,74.63722302031303,73.37638594623013,not_selected,MIXED,0.0,NONE,
TMQ,358,0.0696378846732779,0.2842809036526603,-0.0985916178748107,-0.1232877137357185,0.0303030613186088,1161550.0,634,False,32.35257051171279,34.53530471115709,0.0,42.42121060530265,not_selected,,False,0.883776131185297,0.9826399862529788,-0.375118408294027,-0.028638991120300366,0.9963763117064139,0.5484349076213111,50.10675805573695,MIXED,False,77.42174538106556,66.50581824345248,not_selected,MIXED,0.0,NONE,
EFC,358,-0.0022042420079322,0.0119660721793406,0.0285135423562259,0.157591255556204,0.0094821381531147,1050750.0,635,False,45.88035822399178,56.72950474411364,0.0,40.8704352176088,not_selected,,False,-0.04405630310871175,0.09938806348117356,0.11356217695082593,-0.10354277139689382,0.029133293227920434,0.010869226523717036,0.9905187572914118,MIXED,False,50.54346132618585,52.855307438910444,not_selected,MIXED,0.0,NONE,
FSCO,358,-0.0041917829926954,0.0381401673043719,0.0421442378159016,0.0292789831972681,0.0099589227260262,884550.0,636,False,42.383388382530654,51.99694272674949,0.0,37.11855927963982,not_selected,,False,-0.08363979978694695,0.30754776011333207,0.16699801320250526,-0.2678409830255224,0.24267113120687292,0.04754361858820754,4.305920173737887,MIXED,False,52.37718092941038,54.4580871522092,not_selected,,,NONE,
ASPN,358,-0.0627239981035895,0.1913440041309957,-0.1239530648449835,0.4691011525663282,0.2409288649607522,991550.0,637,False,46.25603097004308,57.68641047065155,0.0,39.41970985492746,not_selected,,False,-0.8495351235636451,0.9208415195273401,-0.45881735156044595,-0.9762740685993245,0.9803681281414753,-0.19069076082704273,17.336260839871237,MIXED,False,59.534538041352135,64.57246498700223,not_selected,MIXED,0.0,NONE,
LYTS,358,-0.1442188007985728,-0.1385064576524428,-0.1445733164605929,-0.0576817426488789,0.179578881369205,259950.0,638,False,21.80289559620849,22.844943275525484,0.0,20.41020510255128,not_selected,,False,-0.9937721470488521,-0.8191474143038214,-0.521423833355409,-0.9753491108390214,-0.7287711843553913,-0.8490790132972658,74.77119765171794,DOWN,True,92.45395066486329,94.45234182848753,not_selected,DOWN,1.0,CONTINUING,
HSLV,116,0.0901960875977925,0.2930231851523117,-0.0313588563616891,,0.0,482700.0,639,False,35.54302413198306,50.55812199634829,0.0,26.51325662831416,not_selected,,False,0.947210638596416,0.9849760980051815,-0.12478167070535112,0.32641086935271413,0.9953400616482928,0.6765061455097896,60.193479525312014,UP,True,83.82530727548948,78.02680433280833,not_selected,MIXED,0.0,NEW,78.0
PYXS,358,0.023411348835963,0.0515463410737437,0.8773005838841765,1.067567502259338,0.2010443854477762,881750.0,640,False,67.43871682634403,92.43296844862894,0.0,37.01850925462731,adaptive,adaptive_momentum,True,0.436765632691002,0.4049475447219125,0.9982110963674977,0.20744050743959547,-0.9788626436052866,0.3256000775702938,29.483991016201465,MIXED,False,66.28000387851469,60.38827977130566,adaptive,,,NONE,
ZYME,358,0.0537015586850282,0.214949074383389,0.0814960522012793,0.1625053021145903,0.0451859966536208,531150.0,641,False,51.04172209633917,68.26153396906679,0.0,27.613806903451728,not_selected,,False,0.7909751434085298,0.9458915188058483,0.31490780777856625,-0.0007141980949485777,0.9554405367526351,0.6164028079470797,54.947422892511185,MIXED,False,80.82014039735398,66.69699795508528,not_selected,,,NONE,
KMPR,358,0.0724906367896149,-0.0908803723585636,0.0151671597274323,-0.0906799559172677,0.0873382916074244,813250.0,642,False,31.570039247747964,35.01596439852844,0.0,35.217608804402204,not_selected,,False,0.8956558390792282,-0.6395053882070036,0.06059431430955165,0.9565968190967663,-0.7429148578896533,0.2349374298488382,21.210771711840458,MIXED,False,61.74687149244191,68.08838660757597,not_selected,MIXED,0.0,NONE,
RYAM,358,0.0262216095771177,-0.0171233525439914,-0.0336700556534799,0.2008367594226878,0.1096174158483509,961700.0,643,False,41.63869668011316,50.48115361192386,0.0,38.4192096048024,not_selected,,False,0.4811135398897636,-0.14173392426555514,-0.13387177693826519,0.5441615580990169,-0.064255806838907,0.1912265452957132,17.356272258993357,MIXED,False,59.56132726478566,66.56077401853717,not_selected,MIXED,0.0,NONE,
HYT,358,-0.003601408552936,0.0069352481095625,-0.0020475773640706,-0.0104147052750405,0.0073813569954036,806400.0,644,False,36.473363613946304,42.960860562764175,0.0,35.06753376688344,not_selected,,False,-0.07190386691524675,0.05772947417935738,-0.00819012632268542,-0.1063012747111366,0.07570758439503458,-0.022056806980861352,1.9908502669118628,MIXED,False,51.10284034904307,52.129908701198836,not_selected,MIXED,0.0,NONE,
LSPD,358,0.0300097213849235,-0.0074626792643007,0.206349287014891,0.1822222603691949,0.0336058018044799,680950.0,645,False,53.35488212540663,71.08472532127986,0.0,31.36568284142071,not_selected,,False,0.5371879029782832,-0.062108946323607146,0.6779967458353685,0.5632002701117954,-0.6228841617570929,0.2976802840345383,26.703365949511454,MIXED,False,64.88401420172691,57.40353594788422,not_selected,,,NONE,
CDNL,177,-0.0409835733082738,-0.2814937607381353,-0.1760563349603275,0.265049660177594,0.3235937356948852,497400.0,646,False,27.774387623650465,37.80220824902555,0.0,26.91345672836418,not_selected,,False,-0.6748910205645232,-0.981822051301822,-0.6070429202713182,0.528309580612276,-0.9782866086121389,-0.5311460017742688,47.29165639109217,MIXED,False,76.55730008871345,50.05004571918654,not_selected,,,NONE,
KRP,358,0.0174379766292864,0.0805623606746959,0.0615151542653602,0.1677112661038486,0.0187580828678824,917350.0,647,False,55.52942731319833,64.04611121000609,43.31178430609966,37.41870935467734,not_selected,,False,0.3352749752956255,0.5858691835918947,0.2412120268531634,-0.053999691664766605,0.5443645617017152,0.326868110351854,29.61843680269288,MIXED,False,66.3434055175927,57.7713898506751,not_selected,MIXED,0.0,NONE,
PGNY,358,0.0042785147517954,-0.1605981956209234,0.030738542164284,0.2425408489720464,0.1810973950990033,1036250.0,648,False,44.470941069429685,54.51676539704524,0.0,40.62031015507754,not_selected,,False,0.08536204852806861,-0.8712677305259248,0.12233829674677531,0.7106823897785401,-0.9358532017204315,-0.12530641577737944,11.41454316207199,MIXED,False,56.26532078886897,56.719746637695,not_selected,MIXED,0.0,NONE,
ADNT,358,-0.0431211587436956,-0.1378353993482373,-0.1813790507284363,-0.2511048675476998,0.148080433975878,906950.0,649,False,17.7654084078879,12.242112110384156,0.0,37.31865932966483,not_selected,,False,-0.6975040483074857,-0.8172991628247718,-0.6203145427896601,-0.17153345362490904,-0.6654585457511057,-0.60747573191698,55.035964196510584,DOWN,True,80.373786595849,67.22036179345389,not_selected,DOWN,1.0,CONTINUING,
MAX,358,-0.0257770439522405,-0.0681653069603771,0.4924507426088298,0.4325529541735582,0.0688405649373072,733150.0,650,False,68.55172856314393,80.57641790414706,69.78366904868946,32.96648324162081,core,core,True,-0.4742511268949496,-0.5139214998465172,0.9618308543139743,-0.17295806102203348,-0.9778072306716403,-0.2588534201545888,23.282563753774415,MIXED,False,62.94267100772944,72.7327635199698,core,,,NONE,
PLAB,358,-0.0803011145964165,0.0058319066387184,-0.4614254145032355,-0.2282179942244341,0.12738092183526,868400.0,651,False,18.33756327697514,13.364639166900634,0.0,36.493246623311656,not_selected,,False,-0.9225700576563594,0.04856099618848329,-0.9513394805297382,-0.9267959940585763,0.909247054770914,-0.5017661836638716,45.39678717458162,MIXED,False,75.08830918319359,64.20904634841273,not_selected,MIXED,0.0,NONE,
UMH,358,0.0260223105437857,0.0700857890617359,0.0846024513024348,0.0526195252705652,0.0036101907497727,690000.0,652,False,46.19693195656402,59.467027450153694,0.0,31.665832916458232,not_selected,,False,0.4780443255114763,0.5256015480010403,0.3260569963248778,0.1683978218726706,0.4072238745311656,0.3981241859300853,35.7315958968067,MIXED,False,69.90620929650427,62.59934701515719,not_selected,MIXED,0.0,NONE,
MUX,358,0.1683006563107474,0.2500000555754269,-0.0258855441859562,-0.2046718090823884,0.0,964900.0,653,False,33.540598726437096,37.40760247393677,0.0,38.46923461730866,not_selected,,False,0.9976186089252354,0.9694657200900634,-0.10317373208172578,0.9713699098161804,0.9886314791243687,0.8193130827635006,74.36936411577646,UP,True,90.96565413817503,98.87057295370232,not_selected,UP,1.0,CONTINUING,
ZVRA,358,0.0406223232001519,0.2374101262378654,0.1666666974701016,0.3422519067372462,0.0074196332843182,865950.0,654,False,60.873869380681775,81.98973873386925,0.0,36.41820910455228,adaptive,adaptive_balanced,True,0.6709376388878993,0.9624706218908656,0.582783026713827,-0.3580123494698583,0.9512728717917683,0.5528412184313654,50.01152663083339,MIXED,False,77.64206092156826,55.01187389858555,adaptive,MIXED,0.0,NONE,
MATW,358,-0.0367383380840443,-0.2466604878552136,-0.2035967535392251,-0.1800899674456455,0.235262327283967,759200.0,655,False,17.77749723555924,13.120910837582436,0.0,33.766883441720864,not_selected,,False,-0.6259729470538036,-0.9677461965345892,-0.6720032474470361,0.4609647652376406,-0.9488649362353282,-0.5332224609428484,48.02469828321682,MIXED,False,76.66112304714242,51.623781513894926,not_selected,DOWN,1.0,NONE,
GRNT,358,-0.0325669743849827,0.1074561960754418,-0.0028936991360705,0.0290636679227507,0.0399239598876622,700700.0,656,False,49.62764079018852,50.0045643808273,70.99924745941091,32.1160580290145,adaptive,adaptive_pullback,True,-0.5725710099221096,0.7140841363703849,-0.01157427965732933,-0.8301505317208563,0.7945849743948941,-0.08155801973731788,7.325329991864302,MIXED,False,54.07790098686589,63.07465522901718,adaptive,MIXED,0.0,NONE,
SGHT,358,0.012165380115195,0.5698112066804704,0.6673346846586858,0.5847618466331845,0.0177096301624094,303650.0,657,False,72.71700012156336,95.38192910121228,44.20058280503585,21.710855427713856,core,core,True,0.23861747503520872,0.9998498358229916,0.9904414670461027,-0.9891521499375413,0.9984458223677082,0.37212807377248847,32.842769092201735,MIXED,False,68.60640368862443,64.6746429815352,core,,,NONE,
SMA,351,-0.0026369806554729,-0.0342325708249636,0.1106971501375957,0.045806300540355,0.0212340237526231,572650.0,658,False,46.04359363481551,55.69029370346472,50.69970549042252,28.66433216608304,not_selected,,False,-0.05269076962387464,-0.27777684968480093,0.4159532392173829,0.11787273722522443,-0.6003826158989332,-0.05932217157060361,5.29744914810828,MIXED,False,52.96610857853018,56.67583181841154,not_selected,,,NONE,
KRNY,358,0.0112475064780133,0.0368382723309685,0.2054804727571786,0.3020181474194396,0.0,536450.0,659,False,57.24969429104205,78.23808387080078,0.0,27.763881940970485,adaptive,adaptive_balanced,True,0.22123103879956524,0.29769230931690593,0.6761145662838727,0.04073621235696573,-0.27654423044261733,0.22270239333880837,19.857165877293248,MIXED,False,61.13511966694042,53.51559713114442,adaptive,,,NONE,
LOCO,358,0.0268324512157818,-0.0380134828853753,0.1320346298006167,0.4677268658808236,0.0765156096673276,235200.0,660,False,52.22446788803983,72.23877165049589,0.0,19.05952976488244,core,core,True,0.49044721473321157,-0.30659160090616944,0.4839568798411506,0.6210523900163671,-0.6636409878557996,0.2009261753872872,17.653158670970107,MIXED,False,60.04630876936436,58.57048538805544,core,,,NONE,
RYZ,358,-0.1035362785632929,-0.2075411018868982,-0.0948518100412413,-0.0908629207518419,0.1578767291062046,513550.0,661,False,23.15352561141203,23.377394501454475,0.0,27.213606803401703,not_selected,,False,-0.968698167810634,-0.9389979048722111,-0.3621925786349732,-0.775116755571649,-0.9440781673247656,-0.8291189812032953,73.8596110944356,DOWN,True,91.45594906016476,91.712662484262,not_selected,DOWN,1.0,CONTINUING,
MGNX,358,0.0195598828169811,0.0831169297631233,-0.0671140331048746,1.4104046418029623,0.0118482740245431,412800.0,662,False,47.59871372359337,63.36184724092945,0.0,24.912456228114056,not_selected,,False,0.3723922578229353,0.5996759981530434,-0.26218767990086694,-0.024382159104501287,0.7795528539481917,0.2953873784739303,26.211750940769452,MIXED,False,64.76936892369652,62.84975477319706,not_selected,,,NONE,
ADIG,19,0.0863414857445694,,,,,1272200.0,663,False,37.66331290645323,50.0,0.0,44.17208604302152,not_selected,,False,0.9386801709303227,,,,,,0.0,MIXED,False,,,not_selected,MIXED,0.0,NONE,
SMWB,358,0.0420070738822757,0.2420028142013643,1.2437186588895086,2.382575738761161,0.0088790146141852,661100.0,664,False,69.90639867100361,97.88964518011927,0.0,30.915457728864432,core,core,True,0.6858839908472304,0.9651879725526875,0.9999045253536546,-0.3538802661554039,-0.9101306627675859,0.4352587496875497,39.0154272450043,MIXED,False,71.76293748437749,77.42839524848338,core,MIXED,0.0,NONE,
UPBD,358,0.0099113475900596,-0.1032885375857224,0.0917677408751402,-0.0654768245486188,0.0758949925863774,805700.0,665,False,44.48877886007844,44.3793187607002,55.007528208951335,34.967483741870936,not_selected,,False,0.1956707499566798,-0.6966376174372357,0.35142706209404895,0.6135966939560403,-0.8678274620533535,-0.02680752747232494,2.419248602304862,MIXED,False,51.340376373616245,54.754911967637625,not_selected,MIXED,0.0,NONE,
SVC,358,0.0166028244837308,-0.0535077071854654,-0.0743872323965716,-0.2572143735810797,0.0613206995471395,1455450.0,666,False,32.76193377242489,20.884204806361243,62.078028853539706,47.77388694347174,not_selected,,False,0.3203674122059827,-0.4185209666165157,-0.289067949063189,0.5367613335494432,-0.2903304808100292,0.026439008277073257,2.436779832400189,MIXED,False,51.32195041385366,62.363959926181394,not_selected,MIXED,0.0,NONE,
OCFC,358,-0.0357872635328875,-0.0490891642633615,0.0019061206209989,0.0292956777078852,0.0460293285959308,954250.0,667,False,46.6068253559616,42.65421541267781,75.71801242314466,38.26913456728364,adaptive,adaptive_pullback,True,-0.6142669062674985,-0.38768815392844214,0.007624334743429144,-0.4384412325673451,-0.4597094503082664,-0.4137176516951414,37.54089286692431,MIXED,False,70.68588258475707,72.29425543883337,adaptive,MIXED,0.0,NONE,
OLMA,358,0.0244131679056076,-0.061101552937994,-0.1948339709344002,-0.5581207123765448,0.0946058361226658,781800.0,668,False,15.355660429529935,9.081591359091114,0.0,34.31715857928965,not_selected,,False,0.4528369951123409,-0.4693057427324837,-0.6523253552744076,0.6605400664251944,0.007504872364939224,0.05353436008095299,4.8259926755318325,MIXED,False,52.67671800404765,71.59888742520525,not_selected,MIXED,0.0,NONE,
VPG,358,-0.0492698616636266,-0.2985415882144617,-0.4777571101553228,0.3774309828417708,0.3618812183342358,676950.0,669,False,31.239856785720487,35.427432437715034,0.0,31.315657828914457,not_selected,,False,-0.7553928422207011,-0.986287205361476,-0.9571717117518366,0.46784718640210493,-0.8993342691965077,-0.6131294004085845,54.996081610936095,MIXED,False,80.65647002042923,50.53331615287047,not_selected,DOWN,1.0,NONE,
NMAX,353,-0.0454943520454853,0.368883329311827,0.407741915795111,0.9343971818585102,0.0454943520454853,739400.0,670,False,74.58914089393974,94.65854914297752,78.21807061285274,33.21660830415208,core,core,True,-0.7210780328807664,0.9957338506956369,0.926199262847841,-0.9919292087580648,0.9834929811435773,0.07150339859960021,6.434053938520805,MIXED,False,53.575169929980014,65.0265721146245,core,MIXED,0.0,NONE,
PFLT,358,0.0136611888370861,0.0551543005886903,-0.0600909075753655,-0.0355422522352664,0.0102707935054743,965700.0,671,False,34.38693852783868,38.76056384413943,0.0,38.5192596298149,not_selected,,False,0.26662200842108336,0.4297737749027844,-0.23583918411589835,-0.002547720689390986,0.6305374507145908,0.2145983695682172,19.48078696032843,MIXED,False,60.72991847841086,60.95160446510013,not_selected,MIXED,0.0,NONE,
ENHA,75,0.0,-0.4115523442399362,-0.4620462011146501,,0.4136690604292478,628900.0,672,False,17.762450897199464,21.109187128646365,0.0,30.06503251625813,not_selected,,False,0.0,-0.9979027068744586,-0.9515747070502407,0.96788917122724,-0.9900408647899854,-0.29763813500970127,26.641516506896373,MIXED,False,64.88190675048506,64.13068293106056,not_selected,,,NONE,
OEC,358,-0.0164745269590916,-0.1591549478336783,-0.168834347649988,0.0837263645671944,0.214473701959832,397150.0,673,False,26.832828934855563,30.013718585725336,0.0,24.312156078039017,not_selected,,False,-0.3180629294220965,-0.8683399619779869,-0.5884798495440949,0.4351921350492158,-0.7839614508537049,-0.3921335648282673,34.761394875134116,MIXED,False,69.60667824141336,50.42441899915968,not_selected,,,NONE,
ETD,358,0.0621367607287077,0.026062488988455,0.2210143830164372,0.0852633939445894,0.0,491050.0,674,False,50.92586508450545,68.28041585625587,0.0,26.76338169084542,not_selected,,False,0.846233890400518,0.21383569780708903,0.7084462084804437,0.8049171341469162,-0.4144796828250532,0.5331314813908721,47.456436117404586,MIXED,False,76.65657406954361,68.90641241033634,not_selected,MIXED,0.0,NONE,
ZKH,358,0.0206896347608358,0.0033898272208872,0.060931927820184,-0.1731843292659212,0.0231022884170823,125800.0,675,False,31.734685398008324,40.44942923931211,0.0,13.856928464232116,not_selected,,False,0.39168826279260294,0.028241048632149292,0.2390136239859511,0.3772449551067221,-0.15819655839899563,0.22004811977515573,19.161468839050205,MIXED,False,61.002405988757786,59.49202126898604,not_selected,MIXED,0.0,NONE,
SWIM,358,0.0214592418138859,0.2460732709805644,0.3345794380861699,0.0142045319850039,0.0881226135304829,721150.0,676,False,54.689974638722425,72.93552970259817,0.0,32.61630815407704,not_selected,,False,0.40463983942672715,0.967434145689537,0.8712675993607532,-0.6646967862239462,0.8850434075129064,0.44950561166101677,40.40715902322482,MIXED,False,72.47528058305085,56.11438592080239,not_selected,,,NONE,
CEVA,358,-0.087293567439431,-0.1457413478877468,-0.3519981016883801,0.3452558893536874,0.299715510577573,996000.0,677,False,33.51680037131953,37.11505869246538,0.0,39.51975987993997,not_selected,,False,-0.9409038173347517,-0.8380276142927666,-0.8870670516995081,-0.7687091423136652,-0.3274409588839198,-0.8113240308796685,73.77204225755024,DOWN,True,90.56620154398342,80.71326390566271,not_selected,DOWN,1.0,CONTINUING,
MGTX,358,0.0741540466171648,0.2622673825302353,0.55416661285692,0.9376623955680152,0.0033400260416152,546650.0,678,False,68.04268807394946,95.573521405723,0.0,28.064032016008007,adaptive,adaptive_momentum,True,0.902043616798391,0.9750413224899261,0.9765290223689709,0.17007511960959085,0.6980128515297989,0.7646690780922425,68.21582626122542,UP,True,88.23345390461213,67.74266628908319,adaptive,UP,1.0,CONTINUING,
KODK,358,-0.0386965505346402,0.1387213056480183,-0.0386965505346402,0.2503310386624611,0.0681145633033093,820200.0,679,False,56.06300421333701,58.98014184230463,74.00128805150716,35.317658829414704,adaptive,adaptive_pullback,True,-0.6492094535368468,0.8197355881949299,-0.15356177287331996,-0.8991066716364972,0.9069495647639416,-0.10198958279422482,9.209419530901226,MIXED,False,55.09947913971124,63.34934944481718,adaptive,MIXED,0.0,NONE,
TRIN,358,0.0303030939927764,0.0663331701525042,0.1390626960558785,0.3241837090405968,0.0,1002050.0,680,False,57.82675597749233,76.30045885766042,0.0,39.61980990495248,adaptive,adaptive_balanced,True,0.5413490162539295,0.5025981865636814,0.5051903738382735,0.26771058779098045,0.21829283939120459,0.4392042090901568,39.94253586370438,MIXED,False,71.96021045450783,62.52071879255294,adaptive,,,NONE,
SUPV,358,0.1373056958014795,-0.0873181042183632,0.0402843802715509,-0.1653993012432214,0.1263682023543134,583700.0,681,False,30.252539090724056,34.35540604363261,0.0,29.16458229114557,not_selected,,False,0.991796470998942,-0.6216260714435398,0.1597571941606785,0.9965658308288924,-0.762042308621855,0.2892049378664924,25.847600900063796,MIXED,False,64.46024689332462,69.05264910105655,not_selected,MIXED,0.0,NONE,
JBGS,358,0.1067365949939691,-0.1064418841367583,-0.1265013366726662,-0.1700809892192064,0.1162814774880555,711850.0,682,False,20.91996789701649,18.510136783017288,0.0,32.44122061030515,not_selected,,False,0.9724074357693144,-0.7099165984485146,-0.46682692151865385,0.9903957460111402,-0.5802418901013277,0.1842740030829629,16.560001300065615,MIXED,False,59.21370015414814,72.03362866858882,not_selected,MIXED,0.0,NONE,
SPPP,358,0.072098053947438,0.1447267242160306,-0.0184818310245181,-0.1702009027762033,0.0026827607151163,607850.0,683,False,32.63426983914744,38.06377616909722,0.0,29.71485742871436,not_selected,,False,0.894091809791876,0.8354925174060387,-0.0737929407816045,0.6158722228603828,0.9062158484762728,0.6798277605915357,60.81550739758947,UP,True,83.99138802957678,85.87462459129722,not_selected,MIXED,0.0,NEW,56.0
