symbol,region,name,type,exchange,currency,financial_currency,country,sector,industry,accounting_model,security_id,economic_company_id,primary_ticker,is_delisted,market_cap_vendor,shares_outstanding,company_shares_outstanding,net_income_ttm,operating_income_ttm,cfo_ttm,gross_profit_ttm,total_assets,total_equity,tangible_equity,cash_total,debt_total,net_payout_ttm,dividends_paid_ttm,sbc_ttm,profit_margin,operating_margin,roa,roe,roic,gross_profitability,cash_conversion,interest_coverage,earnings_stability,asset_turnover,revenue_growth_yoy,earnings_growth_yoy,revenue_ttm,ebitda,fcf_ttm,fcf_margin,net_debt,net_debt_ebitda,net_debt_change_1y,share_count_change_1y,sbc_yield,shareholder_yield,forward_pe,trailing_pe,price_sales,price_book,price_tangible_book,enterprise_value,ev_ebitda,ev_ebit,ev_revenue,earnings_yield,forward_earnings_yield,ebit_yield,fcf_ev_yield,cfo_yield,dividend_yield,net_cash_yield,peg_ratio,forward_pe_to_growth,current_ratio,quick_ratio,debt_to_equity,accrual_ratio,fcf_to_net_income,altman_z_score,beta,short_percent,eps_revision_7d,eps_revision_30d,eps_revision_90d,revision_breadth_7d,revision_breadth_30d,estimate_growth,estimate_dispersion,analyst_count,revenue_estimate_growth,revenue_estimate_dispersion,long_term_growth_estimate,revision_freshness_signal,filing_date,filing_age_days,fundamentals_age_days,last_earnings_surprise,last_earnings_date,next_earnings,days_to_earnings,sec_cik,sec_latest_form,roa_rank_hint,roe_rank_hint,earnings_growth_yoy_rank_hint,quality_rank_fallback_source,price_native,price_eur,history_days,ret_5d,ret_eur_5d,ret_20d,ret_eur_20d,ret_63d,ret_eur_63d,ret_126d,ret_eur_126d,ret_252d,ret_eur_252d,mom_12_1,mom_eur_12_1,dist_sma_20,dist_sma_50,dist_sma_200,sma200_slope_20d,rsi14,volatility_20d,volatility_63d,max_drawdown_252d,median_turnover_eur_20d,volume_ratio_20_60,distance_52w_high,pullback_from_10d_high,pullback_from_20d_high,risk_adj_mom_126d,relative_20d,relative_63d,relative_126d,relative_252d,earnings_reaction_1d,earnings_reaction_5d,earnings_reaction_20d,latest_price_date,price_business_days_lag,price_refresh_error,market_cap_eur,market_cap_source,fcf_yield,revenue_growth_yoy_rank_hint,fetch_error,revision_history_fallback_source,estimate_growth_fallback_source,ret_5d_rank,ret_20d_rank,ret_63d_rank,ret_126d_rank,ret_252d_rank,mom_12_1_rank,ret_eur_20d_rank,ret_eur_63d_rank,ret_eur_126d_rank,mom_eur_12_1_rank,relative_20d_rank,relative_63d_rank,relative_126d_rank,relative_252d_rank,risk_adj_mom_126d_rank,dist_sma_20_rank,dist_sma_50_rank,dist_sma_200_rank,sma200_slope_20d_rank,volume_ratio_20_60_rank,distance_52w_high_rank,rsi_setup_score,profit_margin_qrank,operating_margin_qrank,roa_qrank,roe_qrank,roic_qrank,gross_profitability_qrank,cash_conversion_qrank,interest_coverage_qrank,earnings_stability_qrank,asset_turnover_qrank,revenue_growth_yoy_qrank,earnings_growth_yoy_qrank,fcf_margin_qrank,net_debt_ebitda_qrank,share_count_change_1y_qrank,sbc_yield_qrank,shareholder_yield_qrank,net_debt_change_1y_qrank,forward_pe_vrank,ev_ebitda_vrank,price_sales_vrank,price_book_vrank,fcf_yield_vrank,eps_revision_7d_rank,eps_revision_30d_rank,eps_revision_90d_rank,revision_breadth_7d_rank,revision_breadth_30d_rank,estimate_growth_rank,revenue_estimate_growth_rank,long_term_growth_estimate_rank,estimate_dispersion_rank,revenue_estimate_dispersion_rank,last_earnings_surprise_rank,earnings_reaction_1d_rank,earnings_reaction_5d_rank,earnings_reaction_20d_rank,sector_ret_63d,sector_ret_126d,sector_ret_63d_rank,sector_ret_126d_rank,stock_vs_sector_63d,stock_vs_sector_63d_rank,estimate_confidence_score,information_freshness_score,quality_score,valuation_score,revisions_score_raw,revisions_score,reaction_score,sector_score,technical_short_score,technical_swing_score,technical_medium_score,technical_long_score,short_score,swing_score,medium_score,long_score,consensus_score,best_fit_horizon,data_confidence,risk_score,forward_pe_value_rank,trailing_pe_value_rank,ev_ebitda_value_rank,ev_ebit_value_rank,ev_revenue_value_rank,price_sales_value_rank,price_book_value_rank,price_tangible_book_value_rank,peg_ratio_value_rank,forward_pe_to_growth_value_rank,fcf_yield_value_rank,fcf_ev_yield_value_rank,cfo_yield_value_rank,earnings_yield_value_rank,forward_earnings_yield_value_rank,ebit_yield_value_rank,shareholder_yield_value_rank,dividend_yield_value_rank,net_cash_yield_value_rank,current_ratio_safety_rank,quick_ratio_safety_rank,interest_coverage_safety_rank,altman_z_score_safety_rank,net_debt_ebitda_safety_rank,debt_to_equity_safety_rank,net_cash_yield_safety_rank,cash_conversion_safety_rank,fcf_to_net_income_safety_rank,earnings_stability_safety_rank,fcf_margin_safety_rank,accrual_ratio_safety_rank,earnings_multiple_score,enterprise_multiple_score,cashflow_value_score,sales_asset_value_score,growth_adjusted_value_score,capital_return_value_score,undervaluation_score_raw,undervaluation_score,value_data_points,value_data_coverage,balance_sheet_safety_score,earnings_quality_score,value_safety_score,value_trap_risk_score,value_conviction_score,quality_value_score,deep_value_score,pullback_candidate,pullback_setup_score,pullback_opportunity_score,exclusion_reasons,excluded,event_watch,duplicate_of,market_regime_score,economic_company_group_size,score_change_1run,score_velocity_5run,score_velocity_20run,score_acceleration,rank_change,prev_rank,rank,value_rank,quality_value_rank,pullback_rank,short_score_pre_guard,technical_short_score_pre_guard,swing_score_pre_guard,technical_swing_score_pre_guard,medium_score_pre_guard,technical_medium_score_pre_guard,long_score_pre_guard,technical_long_score_pre_guard,deep_selection_tier,deep_selection_reason,entry_opportunity_score,entry_rank,entry_signal_label,entry_is_confluence,quality_component_coverage,revisions_component_coverage,valuation_component_coverage,technical_component_coverage,context_component_coverage,core_alpha_components_present,core_alpha_component_coverage,score_completeness,score_completeness_tier,fresh_score_change_1run_pct,fresh_velocity_5run_pct,fresh_acceleration_pct,fresh_rank_change_pct,fresh_new_exact,fresh_new_exact_bonus,fresh_opportunity_raw_score,fresh_opportunity_input_coverage,fresh_opportunity_score,fresh_opportunity_candidate,fresh_opportunity_rank,fresh_opportunity_reason,sector_neutral_alpha_score,sector_neutral_alpha_residual,consecutive_top10,consecutive_top25,signal_age_runs,persistence_label,breakout_momentum_inflection,breakout_change_pct,breakout_velocity_pct,breakout_acceleration_pct,breakout_revision_strength,breakout_quality_strength,breakout_sector_relative,breakout_pullback_recovery,breakout_revision_shock,breakout_quality_shock,signal_breakout_raw_score,signal_breakout_input_coverage,signal_breakout_score,signal_state,signal_breakout_candidate,signal_breakout_rank,dir_change,dir_velocity,dir_acceleration,dir_inflection,dir_sector,dir_pullback,breakout_direction_score,breakout_direction_coverage,direction_confidence,breakout_direction,direction_reason,bearish_breakdown_strength,bearish_breakdown_rank
HIAB.HE,EUROPE,HIAB.HE,Common Stock,HEL,EUR,,,Unknown,Unknown,standard,TICKER:HIAB.HE,NAME:hiab he,HIAB.HE,False,3875233024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.137143,30.76923,,3.8248231,,,,,,,0.0660626645331949,,,,1.83,,,,,,,,,,,,0.0,0.0075685712555755,,,,0.3689320388349514,,,,,,,,,,,,,,,,999941.0,999945.0,-999688.0,yahoo_screener_sort_order,60.0,60.0,359.0,-0.0384615619742182,-0.0384615619742182,-0.0726429238010942,-0.0726429238010942,0.0820558913337579,0.0820558913337579,0.4471780348512075,0.4471780348512075,0.2520946337413992,0.2520946337413992,0.37310551214633,0.37310551214633,-0.0274738615560939,-0.0173116918618787,0.1510589754246492,0.0304281280797467,45.63871633858938,0.4813064671249854,0.4219114142467244,-0.2148430488318076,4544579.5,1.3696025144727175,-0.0832696287602892,0.0832696287602892,0.0832696287602892,1.059886079758221,-0.0482060116543332,0.0821996421323734,0.3154190291818464,0.1293891407491867,,,,2026-09-25,0.0,,3875233024.0,yahoo_screen_market_cap,,999895.0,,persisted_yahoo_screen_eps_forward,yahoo_screen_current_year_vs_ttm,23.470411233701103,21.88755020080321,50.85599194360524,79.87866531850354,58.39267548321465,69.58290946083419,17.46987951807229,50.85599194360524,78.76643073811931,68.56561546286876,32.53012048192771,55.3877139979859,81.19312436804853,61.54628687690743,73.20525783619817,35.140562248995984,38.391959798994975,66.43002028397565,66.36178861788618,88.22937625754527,63.377416073245165,71.91614901576816,,,62.87878787878788,62.03208556149733,,,,,,,44.58128078817734,9.569377990430622,,,,,,,23.8095238095238,,,15.806451612903226,,49.9390243902439,73.93689986282578,,,,60.64757160647572,,,,,,,,,0.0957792207792207,0.2449749077127673,75.0,91.66666666666666,-0.0137233294454628,46.0221550855992,,100.0,36.9986934882846,21.86938509519154,63.67183185710668,63.67183185710668,,72.13997985901308,44.50734599828388,57.06458183008523,70.58739319116434,65.64190775108675,49.33595839255442,57.50765141530547,55.0858868071589,42.67505679343034,52.21092259985666,swing,73.13636363636364,5.378348437341682,20.6896551724138,22.80701754385965,,,,,14.705882352941176,,,,,,,,20.6896551724138,,,22.916666666666664,,,,,,,,,,,,,,21.312408811074345,,,14.705882352941176,,22.916666666666664,19.922889754813,37.82303228939797,5.0,0.2631578947368421,,,48.135236274915314,51.864763725084686,42.04204253616793,43.041098122103534,42.26410896356197,True,64.55104253372986,55.38699556393513,[],False,False,,79.30783818308169,1,-10.011590790189857,,,,-268.0,200.0,468.0,,,237.0,48.102248213882426,42.71647638408261,57.52096044315223,57.0930147532124,55.269301541584674,71.20720850060317,42.66954339738487,65.58677379063198,core,core,37.68179509736888,313.0,pullback,False,1.0,1.0,1.0,1.0,0.5,3,1.0,95.0,high,0.6127450980392157,,,0.3590664272890485,False,0.0,26.41298194200081,0.6600000000000001,26.41298194200081,False,,multi_signal_riser,32.032032032032035,-4.680232137688392,0.0,0.0,0,rotating,11.156186612576064,0.6127450980392157,,,63.67183185710668,36.9986934882846,32.032032032032035,35.97137155789783,,,18.493547910253824,0.6100000000000001,19.0017164923465,Dormant,False,,-0.9866911344982285,,,-0.9232367487517746,-0.5133705133705133,-0.40081795548863336,-0.8010619114491073,0.62,80.10619114491074,DOWN,score change negative; momentum inflection negative; sector relative negative,80.10619114491072,1.0
NYKD.OL,EUROPE,NYKD.OL,Common Stock,OSL,NOK,,,Unknown,Unknown,standard,TICKER:NYKD.OL,NAME:nykd ol,NYKD.OL,False,1511369216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.0,,,1.6924686,,,,,,,0.0006476683937823,,,,29.76,,,,,,,,,,,,0.0,1.0180505415162455,,,,0.0128787878787879,,,,,,,,,,,,,,,,-999087.0,999795.0,999939.0,yahoo_screener_sort_order,3.880000114440918,0.3596088896094275,359.0,-0.0419753255031574,-0.0401994792183493,-0.0976744320148897,-0.0918203340716153,0.2049689689336891,0.2631541334746274,0.2976588970118656,0.3573130805160027,1.4250000353902572,1.62334681060986,1.7163615546337776,1.9235999678216853,-0.0319360973486377,0.031777722971056,0.2098214185785096,0.0576009547785045,47.98285413836798,0.3922805594468648,1.2705512895017053,-0.2971163813511249,503753.9483342323,0.908485893794962,-0.2224448311805265,0.0419753255031574,0.0955710608526471,0.2342753885430346,-0.0673834219248543,0.2632978842732429,0.2373253849340113,1.521233050805075,,,,2026-09-25,0.0,,140077780.80541265,yahoo_screen_market_cap,,-999308.0,,persisted_yahoo_screen_eps_forward,yahoo_screen_current_year_vs_ttm,20.962888665998,13.855421686746988,73.91742195367573,65.01516683518706,95.62563580874873,97.35503560528991,13.152610441767068,80.06042296072508,71.18301314459049,97.558494404883,23.19277108433735,83.08157099697885,75.73306370070779,96.43947100712106,35.591506572295245,30.32128514056225,64.82412060301507,76.67342799188641,88.71951219512195,30.38229376257545,29.50152594099695,78.94856241510395,,,18.181818181818183,28.87700534759358,,,,,,,18.7192118226601,64.5933014354067,,,,,,,0.3968253968253968,,,45.80645161290322,,49.9390243902439,99.039780521262,,,,23.41220423412204,,,,,,,,,0.0957792207792207,0.2449749077127673,75.0,91.66666666666666,0.1091897481544683,75.42799597180262,,100.0,36.36683632370619,11.405219631026082,66.22307719336891,66.22307719336891,,80.96173212487412,34.070752075030754,56.36409993922484,76.29964858958958,92.49324987142222,43.389173925485,58.61210455275612,56.93945132477823,43.43325551531206,50.18635342004514,swing,73.13636363636364,7.937265573365136,2.083333333333333,,,,,,24.13793103448276,,,,,,,,2.083333333333333,,,98.07692307692308,,,,,,,,,,,,,,2.083333333333333,,,24.13793103448276,,98.07692307692308,34.87449651242755,45.10105150200083,4.0,0.2105263157894736,,,43.5621342966956,56.4378657033044,45.70234909315538,45.8549639803366,46.93624897418271,True,57.96071798202033,55.20698881742768,"['market cap < €250,000,000', 'price < €2.00', 'insufficient median EUR turnover']",True,False,,79.30783818308169,1,-4.768364972869264,,-0.6443858905508275,,,,,,,,42.32349973429154,32.52380566845961,59.51052387568864,58.28345031094432,57.13349719062575,76.95538979141915,43.50328496043469,93.19354432264844,core,core,,,,,1.0,1.0,1.0,1.0,0.5,3,1.0,95.0,high,6.985294117647059,,,,False,0.0,32.77360179240505,0.56,32.77360179240505,False,,multi_signal_riser,27.627627627627625,-6.704801317499914,0.0,0.0,0,rotating,1.3184584178498986,6.985294117647059,,,66.22307719336891,36.36683632370619,27.627627627627625,33.929832766790945,,,16.284395783900564,0.6100000000000001,16.828195851902166,Dormant,False,,-0.8312263185543101,,,-0.9969872840037123,-0.6392106392106393,-0.45914763523454444,-0.7941759920931336,0.62,79.41759920931337,DOWN,momentum inflection negative; score change negative; sector relative negative,79.41759920931337,2.0
TIT.MI,EUROPE,TIT.MI,Common Stock,MIL,EUR,,,Unknown,Unknown,standard,TICKER:TIT.MI,NAME:tit mi,TIT.MI,False,15852255232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.148922,49.54,,1.3712863,,,,,,,0.0382424942794965,,,,,,,,,,,,,,,,-0.0054943132108486,0.0204095995495811,,,,0.198332531665865,,,,,,,,,,,,,,,,,-999751.0,-999077.0,yahoo_screener_sort_order,7.426000118255615,7.426000118255615,363.0,-0.0411878337013609,-0.0411878337013609,-0.0484366718818949,-0.0484366718818949,-0.0668509741906351,-0.0668509741906351,0.2455552249740467,0.2455552249740467,0.6762980600476858,0.6762980600476858,0.7688122356496285,0.7688122356496285,-0.0251138651151161,-0.0212953073402265,0.092775574060371,0.0413240233221801,41.95935839080448,0.3119336404921587,0.2141094175596674,-0.1269696716390909,80110357.18557549,1.2950073033417653,-0.0876028782474608,0.0570158579992869,0.0570158579992869,1.1468679321665805,-0.0239997597351339,-0.0667072233920196,0.1054518723154138,0.5723842626410278,,,,2026-09-25,0.0,,15852255232.0,yahoo_screen_market_cap,,,,persisted_yahoo_screen_eps_forward,yahoo_screen_current_year_vs_ttm,21.564694082246746,34.63855421686747,19.73816717019134,58.24064711830131,86.6734486266531,89.6236012207528,26.90763052208836,20.14098690835851,56.21840242669363,89.11495422177009,43.87550200803213,25.075528700906347,60.16177957532861,87.48728382502543,75.93528816986856,37.14859437751005,36.281407035175874,50.40567951318459,79.47154471544715,85.01006036217304,61.85147507629705,61.89162237547862,,,,12.834224598930485,,,,,,,,15.311004784688995,,,,,,,4.365079365079359,,,56.774193548387096,,15.0,81.48148148148148,,,,45.82814445828144,,,,,,,,,0.0957792207792207,0.2449749077127673,75.0,91.66666666666666,-0.1626301949698558,16.817724068479357,,100.0,14.691809738249368,17.070319167093352,53.3275510422186,53.3275510422186,,63.37865055387714,46.26343684048168,43.89708984553255,67.47530546728049,81.6939978358317,46.572947992008736,45.168237225971886,44.6140080852571,31.825045549757668,44.891122655614495,short,71.6590909090909,2.166027275524442,1.4492753623188406,7.462686567164171,,,,,65.27777777777779,,,,,,,,1.4492753623188406,,,,,,,,,,,,,,,,,3.217925716685114,,,65.27777777777779,,,27.08709958633614,42.57881767978499,4.0,0.2105263157894736,,,40.03050009395597,59.96949990604403,38.904685582036215,36.83712806089177,43.19499385057913,True,81.59853940143356,46.463749510202064,[],False,False,,79.30783818308169,1,-4.539071653808861,-1.8764763197784275,0.05097073600997,-1.9274470557883976,-68.0,511.0,579.0,,,358.0,45.95163733035936,45.36153426711967,44.43606670572617,42.33290737046215,44.9573487095396,68.63555999071797,31.93885878623584,82.83213020061338,core,core,35.94226143410885,350.0,pullback,False,1.0,1.0,1.0,1.0,0.5,3,1.0,95.0,high,7.84313725490196,3.3942558746736298,2.547770700636943,13.285457809694792,False,0.0,19.681985670670635,1.0,19.681985670670635,False,,multi_signal_riser,16.416416416416414,-12.000032081930556,0.0,0.0,0,rotating,4.665314401622718,7.84313725490196,3.3942558746736298,2.547770700636943,53.3275510422186,14.691809738249368,16.416416416416414,32.22870287832668,,,10.21894644366322,0.8800000000000001,10.21894644366322,Fading,False,,-0.8126447718301104,-0.5549403733783659,-0.6474982579124046,-0.9785095752633854,-0.9595309595309597,-0.5077513463335235,-0.7544680527369388,1.0,75.44680527369388,DOWN,momentum inflection negative; sector relative negative; score change negative,75.44680527369388,3.0
HOG,US,HOG,Common Stock,NYSE,USD,,United States,Unknown,Unknown,standard,TICKER:HOG,NAME:hog,HOG,False,2655930368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.721961,14.177778,,0.8569798,,,,,,,0.0786042340485087,,,,2.94,,,,,,,,,,,,0.0,0.0108076850217849,,,,-0.62475,,,,,,,,,,,,,,,,,,,yahoo_screener_sort_order,25.520000457763672,22.421617864709663,358.0,-0.0369811148013708,-0.0295363280628669,-0.0773756534132087,-0.0536354731841722,0.0092337005366431,0.0067814921270312,0.4019418293624415,0.4306164362212596,-0.0847294749516073,-0.051018981324438,-0.0100314863747907,0.0018165169875978,-0.0531777065790508,-0.042410562780355,0.1148194508780857,0.0156681828011056,39.65553798982887,0.2964749583425275,0.3787556197125369,-0.3936472668619762,36785230.44139639,0.7799241722305232,-0.0968334429679861,0.0780377886655226,0.0920462991696596,1.0612168069413783,-0.0833902013137078,-0.038045386781649,0.2326666736346454,-0.2633315587527202,,,,2026-09-24,1.0,,2333473930.971556,yahoo_screen_market_cap,,-999716.0,,persisted_yahoo_screen_eps_forward,yahoo_screen_current_year_vs_ttm,24.473420260782348,19.879518072289155,33.635448136958715,76.64307381193125,25.737538148524923,29.704984740590028,23.99598393574297,33.93756294058409,77.24974721941355,29.90844354018311,17.16867469879518,30.11077542799597,75.42972699696662,25.839267548321462,73.40748230535895,16.06425702811245,26.13065326633166,55.2738336713996,48.3739837398374,12.977867203219317,57.47711088504578,55.7481013062103,,,,,,,,,,,11.320754716981131,,,,,,,,59.5166163141994,,,93.88888888888889,,49.9390243902439,77.22908093278463,,,,3.4869240348692405,,,,,,,,,0.1622109403528256,0.2758468027380273,100.0,100.0,-0.1529772398161825,18.63041289023162,,100.0,11.320754716981131,67.84928845351806,51.25585538425676,51.25585538425676,,75.58912386706949,29.087006395274383,46.98475606200382,53.71807201566608,36.06248375225686,35.58161474914888,49.76325128693562,46.14245961098106,40.432699046300215,43.28757932864063,swing,71.31818181818183,6.304964941162692,64.70588235294117,71.42857142857143,,,,,89.32038834951456,,,,,,,,64.70588235294117,,,26.31578947368421,,,,,,,,,,,,,,66.6831438457736,,,89.32038834951457,,26.31578947368421,61.75811332678793,54.760369767930335,5.0,0.2631578947368421,,,29.46689249953601,70.53310750046398,43.53887999291046,39.58076725738285,49.857092421252005,True,58.6860685215629,43.63706517273699,[],False,False,,81.1087903891554,1,,-2.279248858191191,-0.4365757792001226,-1.8426730789910684,,,603.0,,,374.0,35.001878741786655,28.245454126522755,49.45296773032404,46.32187755469728,46.15487725437392,53.76003508644195,40.31157203965547,34.85121368580937,adaptive,adaptive_pullback,27.38859437627077,456.0,pullback,False,1.0,1.0,1.0,1.0,0.5,3,1.0,95.0,high,,1.95822454308094,2.8662420382165608,,True,100.0,30.910166939698108,0.6800000000000002,30.910166939698108,False,,new_exact,12.812812812812812,-13.60357540890442,0.0,0.0,0,rotating,22.31237322515213,,1.95822454308094,2.8662420382165608,51.25585538425676,11.320754716981131,12.812812812812812,29.565924904246422,,,14.585983945236649,0.7000000000000001,14.585983945236649,Fading,False,,,-0.6409294582469283,-0.6273711945099673,-0.7357008553989149,-1.0,-0.5838307170215308,-0.7108491026246143,0.76,71.08491026246143,DOWN,sector relative negative; momentum inflection negative; 5-run velocity negative,71.08491026246143,4.0
MPCES.OL,EUROPE,MPC Energy Solutions N.V.,Common Stock,OSL,NOK,USD,Netherlands,Utilities,Utilities - Renewable,standard,ISIN:NL0015268814,NAME:mpc energy solutions n v,MPCES.OL,False,42831248.0,22250000.0,22250000.0,,,,,,,,,,,,,0.0,-0.35436,-0.04019,-0.2611,,,,,,,-0.461,,2917000.0,216000.0,-11574500.0,-3.967946520397669,,,,,,,-4.0576305,,14.683321,0.11501929,,59621752.0,276.027,,2.1578532779657733,,,,-1.8388398140481017,,636.38,,,-0.0345948546338136,,0.156,,,,,0.729,,-0.4500000000000001,-0.4500000000000001,-0.8500000000000002,,0.0,1.1729,0.0,1.0,-0.4183,0.0,,55.0,,,87.0,-3.0,2026-03-31,2026-11-05,41.0,,,999795.0,999792.0,999845.0,yahoo_screener_sort_order,1.924999952316284,0.178414194570303,359.0,-0.0422885763931681,-0.0405133107671301,-0.0571380726206064,-0.0510209833285577,-0.0161441107450879,0.0313640145898961,0.0403993136796132,0.0882271147440822,0.5428649065585711,0.6690596588675695,0.6551724871085387,0.7814499773769141,-0.0364955760896291,-0.018036531692092,0.004313415060932,0.0110989743900824,45.00798487942273,0.7249711899129888,0.4561400183365867,-0.1851063661415573,5376.378772665749,1.5319967377337111,-0.180851050878121,0.0422885763931681,0.180851050878121,0.0885677907124616,-0.0265840711817967,0.0315077653885116,-0.0317605808379091,0.5222627292827902,0.0,-0.0150943266919437,-0.0150943266919437,2026-09-25,0.0,,3969715.7421567263,yahoo_get_info,-2.559693132474264,-999303.0,,,,20.661985957873625,29.518072289156628,27.59315206445116,30.03033367037412,78.94201424211597,86.46998982706002,25.301204819277107,39.1742195367573,35.591506572295245,89.42014242115972,42.670682730923694,45.01510574018127,42.77047522750253,86.1648016276704,28.61476238624874,26.506024096385545,37.88944723618091,31.237322515212984,41.97154471544716,93.36016096579478,35.8087487283825,70.02395463826818,25.74074074074074,9.62962962962963,7.307692307692308,7.569721115537849,,,,,,,6.048387096774194,70.94281298299846,1.36986301369863,,,,,,,1.5625,12.7906976744186,99.0062761506276,1.36986301369863,1.097560975609756,3.155006858710562,7.262569832402235,,53.910614525139664,88.4184308841843,3.2432432432432434,,90.78212290502792,78.85304659498209,5.095541401273886,46.27329192546584,36.64596273291926,48.125,0.2880817943082043,0.3826995947516374,100.0,100.0,-0.3042259050532923,4.028197381671702,45.70975491784243,69.375,21.25372802732125,13.675959622786708,32.13998266652027,35.03677060038592,33.368411747834,71.20845921450152,43.51318985918732,33.33298153382158,48.326644326655234,68.80918128940655,42.77767053688463,37.156132015240885,36.67918581456247,30.388827651380733,36.91765891490168,short,79.2039205901411,4.586150096706569,,,1.5625,,56.35593220338984,12.7906976744186,99.0062761506276,,,,1.36986301369863,1.4925373134328357,,,,,,99.06303236797277,,,9.469696969696969,,,,,,,,,1.36986301369863,,,1.5625,1.4189327335923123,53.55109443005032,,99.06303236797277,21.705530405243245,29.38054847345662,9.0,0.4736842105263157,9.469696969696969,1.36986301369863,20.819751212623565,79.18024878737643,28.259488352323576,26.913157091837213,28.405227179199603,False,18.167501448007386,33.62022168116556,"['market cap < €250,000,000', 'price < €2.00', 'insufficient median EUR turnover']",True,False,,79.30783818308169,1,-17.187514198836936,-2.8458412377365847,,,,,,,,,42.20122041711888,42.58343160150063,37.18927197794143,33.408299630868264,37.17232137686826,50.02711178288212,30.639367761941845,71.31458239501765,core,core,,,,,1.0,1.0,1.0,1.0,1.0,3,1.0,100.00000000000004,high,0.1225490196078431,1.0443864229765014,,,False,0.0,19.11299980762242,0.7600000000000001,19.11299980762242,False,,multi_signal_riser,59.05905905905906,2.1491842239804058,0.0,0.0,0,rotating,14.807302231237324,0.1225490196078431,1.0443864229765014,,35.03677060038592,21.25372802732125,59.05905905905906,33.38462042058252,,,17.89701552890633,0.7600000000000001,17.89701552890633,Fading,False,,-0.999629551142963,-0.7391548210209229,,-0.8711594103776436,0.25883025883025884,-0.4747251308404994,-0.6725233289683907,0.82,67.25233289683908,DOWN,score change negative; momentum inflection negative; 5-run velocity negative,67.25233289683908,5.0
W,US,W,Common Stock,NYQ,USD,,United States,Unknown,Unknown,standard,TICKER:W,NAME:w,W,False,12892097536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.203405,,,,,,,,,,0.0396771785399631,,,,,,,,,,,,,,,,0.0,0.0007354326279201,,,,1.8571171831258508,,,,,,,,,,,,,,,,,,,,97.66999816894533,85.81188622685816,358.0,-0.0471219690834603,-0.0397555780011962,-0.0608654022216796,-0.0367003943362264,0.0443755525539424,0.0418379574345919,0.2247021713974333,0.2497516082203099,0.1760384657430551,0.2193533503807321,0.2540696927202255,0.269078475051705,-0.0306332769785495,-0.0109046752785506,0.1084120323870769,-0.003701759105979,45.240126920102334,0.4900121552492218,0.8107794509459804,-0.5178496425495775,208333960.8554681,0.8242023039085218,-0.1795884446430244,0.0901723505454558,0.0901723505454558,0.2771433971781858,-0.066455122465762,-0.0029889214740883,0.0518018456336957,0.0070407729524499,,,,2026-09-24,1.0,,11326868308.84515,yahoo_screen_market_cap,,,,persisted_yahoo_screen_eps_forward,yahoo_screen_current_year_vs_ttm,18.756268806419257,26.90763052208836,42.19536757301108,55.308392315470165,52.492370295015256,57.78229908443541,32.1285140562249,41.99395770392749,56.4206268958544,57.78229908443541,23.895582329317268,37.26082578046324,52.78058645096056,51.3733468972533,38.11931243680485,32.028112449799195,41.005025125628144,53.54969574036511,25.8130081300813,17.6056338028169,36.01220752797559,70.720380760307,,,,,,,,,,,,,,,,,,,22.960725075528707,,,,,49.9390243902439,59.807956104252405,,,,96.76214196762142,,,,,,,,,0.1622109403528256,0.2758468027380273,100.0,100.0,-0.1178353877988832,23.06143001007049,,100.0,,22.960725075528707,65.93270434975454,65.93270434975454,,76.91842900302115,33.60168579257573,41.18460331364168,48.27001670706205,48.320494985245546,43.10540430141213,52.909125319870576,53.94568425219426,45.30780414692474,49.10846473339765,medium,69.38636363636364,8.813580221665923,23.65591397849462,,,,,,,,,,,,,,23.655913978494624,,,,,,,,,,,,,,,,,23.655913978494624,,,,,,23.655913978494624,45.73375125157808,2.0,0.1052631578947368,,,47.09332493251711,52.90667506748289,48.513540454026206,50.04545660740118,47.99836982396476,True,62.80388112120329,,[],False,False,,81.1087903891554,1,-16.41754350102441,-0.5805352743908443,,,-385.0,133.0,518.0,,,,42.65432591248608,32.997822788045696,52.9597807148522,41.28246032667436,54.315031139016575,49.19975197389065,45.45611305149501,49.210348412667216,core,core,39.2129057017797,275.0,pullback,False,0.0,1.0,1.0,1.0,0.5,2,0.6666666666666666,65.00000000000001,medium,0.2450980392156862,18.66840731070496,,0.1795332136445242,False,0.0,22.48241062666852,0.8600000000000001,27.64195863416816,False,,multi_signal_riser,25.325325325325327,-7.782690004147398,0.0,0.0,0,rotating,21.399594320486813,0.2450980392156862,18.66840731070496,,65.93270434975454,,25.325325325325327,,,,18.551659160566885,0.6900000000000001,24.448223067960587,Fading,False,,-0.9994556383791866,-0.19113193311484195,,-0.7491737952686909,-0.7049907049907049,,-0.6723593345692191,0.74,67.23593345692191,DOWN,score change negative; momentum inflection negative; sector relative negative,67.23593345692191,6.0
